Coord,ERA-I,HIRHAM (EAS),HadRM3P (EAS),RegCM4-1 (WAS),RegCM4-4 (WAS),HadRM3P (WAS),RCA4 (WAS),CCLM (EAS),Var,Season,TScale
16.75_103.75,0.1838823529411753,1.3342667029774875,0.12447240377632499,-3.2918015613652867,,-0.4791187363834422,-0.910986746550472,-1.6430542846768341,temp,JJASO,Yr
16.75_104.25,0.24359949164850983,1.4716347131445158,0.24155791575889551,-2.983226216412492,,-0.30276216412490975,-0.8291332607116928,-1.2873861655773426,temp,JJASO,Yr
16.75_104.75,-0.8187643427741462,1.5676141975308648,0.07990541031227336,-3.6677650689905588,,-0.6128344226579517,-1.297944571532316,-1.5735511982570798,temp,JJASO,Yr
16.75_105.25,-1.3078928830791574,1.3265259622367467,-0.1397075163398688,-4.146676652142337,,-0.7171802832244006,-1.6035995642701522,-1.98973493100944,temp,JJASO,Yr
16.75_105.75,-1.4402396514161224,1.410804466230936,-0.25762091503267964,-4.238737109658678,,-0.7257283950617288,-1.719464034132172,-2.3787131445170666,temp,JJASO,Yr
16.75_106.25,0.003377269426288897,1.3908961510530138,-0.27250544662309334,-3.456437381989833,,-0.9902572621641246,-1.2882837690631805,-1.6610170660856935,temp,JJASO,Yr
17.25_101.75,0.42262672476397944,1.5594357298474941,0.024327705156136088,-4.268705773420479,,-0.7069720406681195,-0.5210393609295569,-1.1977721496005818,temp,JJASO,Yr
17.25_102.25,-0.15865686274509727,1.9863326071169212,0.7754624183006538,-4.046589143064633,,0.048328612926652546,-0.3829677196804645,-0.7864524328249816,temp,JJASO,Yr
17.25_102.75,0.008565722585330468,1.8189478939724038,0.698741103848948,-3.5889270152505435,,-0.08606354393609313,-0.6999718954248364,-0.6202832244008702,temp,JJASO,Yr
17.25_103.25,-0.19882352941176487,1.4580510167029785,0.4327325708061011,-3.436084785766158,,-0.2990359477124173,-0.7719980755265069,-0.8607850399419021,temp,JJASO,Yr
17.25_103.75,-0.18497966594044968,1.3577334785766162,0.2717227668845307,-3.2694462599854757,,-0.4749466230936815,-0.918182970225128,-1.1120147058823528,temp,JJASO,Yr
17.25_104.25,-0.7495363108206254,1.6008816267247634,0.32757879448075555,-3.4787031590413946,,-0.3682343863471331,-0.9783289941902686,-1.4095246913580255,temp,JJASO,Yr
17.25_104.75,-1.3040177923021057,1.9835306826434271,0.337030682643427,-3.819796296296296,,-0.26579193899782044,-1.196613707334785,-1.7553431372549018,temp,JJASO,Yr
17.25_105.25,-1.2481550472040663,1.4624952795933188,-0.1017912127814091,-4.3358311546840955,,-0.5675530137981115,-1.534531862745098,-2.2910259622367466,temp,JJASO,Yr
17.25_105.75,-0.4262879448075524,0.990287581699346,-0.43813253449527995,-4.048519644153959,,-0.850329520697168,-1.5573498547567177,-2.107795388525781,temp,JJASO,Yr
17.25_106.25,1.0062291212781407,1.326079520697168,0.05944698620188858,-2.6171679375453882,,-0.9075183369644153,-0.6606764705882351,-0.8731116557734201,temp,JJASO,Yr
17.75_101.25,0.33060675381263693,1.7843678286129274,0.16147149600581004,-3.9629172657952063,,-0.6204428104575155,-0.6786631989832964,-1.1352789034132171,temp,JJASO,Yr
17.75_101.75,-0.1057407407407401,1.9919504357298479,0.5064386347131443,-4.388906463326071,,-0.07963035584604168,-0.26376408859840184,-0.9550635439360925,temp,JJASO,Yr
17.75_102.25,-0.17744517066085644,2.5899711328976025,0.9777231299927368,-3.913162127814089,,0.1097728758169924,-0.11465272331154727,-0.4300372185911401,temp,JJASO,Yr
17.75_102.75,-0.3362309368191705,2.456631626724766,0.9307078794480764,-3.7988340595497454,,0.0698572984749472,-0.38258861655773324,-0.573812091503267,temp,JJASO,Yr
17.75_103.25,-0.5760984023238931,2.0141875453885256,0.6146163761801016,-3.5845461147421926,,-0.08900980392156813,-0.49511653957879453,-0.6136165577342049,temp,JJASO,Yr
17.75_103.75,-0.8187080610021789,2.0858961510530127,0.44760330428467693,-3.6647737835875094,,-0.201743100944082,-0.5310029230210609,-1.0719912854030507,temp,JJASO,Yr
17.75_104.25,-1.2015025417574434,2.0513338779956434,0.4848287944807564,-4.070796659404503,,-0.07159767610748011,-0.989176561365287,-1.6762961147421926,temp,JJASO,Yr
17.75_104.75,-0.5548289760348588,1.5017814088598405,0.209032498184459,-3.584443246187364,,-0.2881328976034856,-1.246755392156862,-1.4614368191721128,temp,JJASO,Yr
17.75_105.25,0.6987480029048656,1.1747803195352216,0.3690043572984752,-2.769556227305737,,-0.3785860566448803,-0.9571077886710236,-0.7282592592592587,temp,JJASO,Yr
18.25_101.25,0.17531299927378402,1.9357516339869285,0.04104448075526593,-3.8280618191721123,,-0.40725617283950577,-0.7370934822076981,-0.8847196804647783,temp,JJASO,Yr
18.25_101.75,-0.44062273057371193,2.03216049382716,0.2963293391430633,-4.411014270152506,,-0.17010875090777133,-0.27630216049382855,-1.1676971496005817,temp,JJASO,Yr
