Coord,APHRO,ERA-I,HIRHAM (EAS),HadRM3P (EAS),RegCM4-1 (WAS),RegCM4-4 (WAS),HadRM3P (WAS),RCA4 (WAS),CCLM (EAS),Var,Season,TScale
21.25_100.75,0.0,1.5835166677009913,1.3883123421638661,1.0150183807990085,1.1330266358960843,1.391467823621241,0.9574250680624458,1.286544575603553,23.78324383369003,preci,JJASO,Yr
21.25_101.25,0.0,1.3344912319078364,1.5873688390407783,1.06391035079561,1.2045850674572873,1.5788354173619035,0.9757270558777567,1.4199727602418186,22.668524159255703,preci,JJASO,Yr
21.25_101.75,0.0,1.0464671637561564,1.8727683656333687,1.0869992463305742,1.262631658372056,1.7634113463542604,1.1022304803542382,1.2742657158843016,27.884910890358963,preci,JJASO,Yr
21.25_102.25,0.0,0.9238550464165427,1.5031489349929201,1.0392446930336583,1.1931085371147856,1.4805519181750613,1.0839362548728286,0.9296266851506327,27.53834791388165,preci,JJASO,Yr
21.25_102.75,1.4901161193847656e-08,1.0089555044673115,1.636646270149571,0.8958878192574102,1.1565866633362947,1.1697504358163031,0.956385316888158,0.7120764111789761,25.85914222819682,preci,JJASO,Yr
21.25_99.75,0.0,2.12499923141972,1.356282135280002,1.2006571085217435,1.1127871739234456,1.5788578179671335,1.2658155394535875,1.475211814659117,36.730622948561994,preci,JJASO,Yr
21.75_100.25,1.4901161193847656e-08,1.3442817827301528,1.6562230725710534,0.9420371722065476,0.8423548631390874,1.4662592019665877,0.9810242767378169,1.2788429094069336,29.870906662137557,preci,JJASO,Yr
21.75_100.75,0.0,1.224466312133824,1.4127201244179388,0.8608737554612532,0.8017531381029679,1.4025743676088878,0.8178865417210035,1.06834164794694,27.19453179464427,preci,JJASO,Yr
21.75_101.25,0.0,1.1030186317524762,1.582829906641773,0.8432169818442459,0.9305282853004115,1.4778515691102416,0.7796078374706131,0.9577544593176975,26.239656670622928,preci,JJASO,Yr
21.75_101.75,0.0,0.9879581031922959,1.7513009617744624,1.1855223734985776,1.1107113531901094,1.6632074177816645,1.0785901418102954,1.1535998393416258,30.641295564411372,preci,JJASO,Yr
21.75_102.25,1.4901161193847656e-08,1.0195903779287754,1.3283447017995562,0.8859968383133088,1.0898853350139945,1.5042853715918652,1.023176879861001,0.7433078513742744,28.417147384518476,preci,JJASO,Yr
21.75_99.25,0.0,1.8046264680975057,1.5702408480635073,1.2849303627076711,1.1118767798695837,1.4495126492468315,1.2379135057114758,1.4796698154750483,25.25358319746229,preci,JJASO,Yr
21.75_99.75,0.0,1.6276837851275354,1.4121894649365032,0.9144534562877737,0.9720345793984184,1.4549308622777222,0.8872989962533954,1.002196062930759,32.78917109239985,preci,JJASO,Yr
22.25_100.25,0.0,1.1633649638490475,1.3654351865002594,1.2368488766781676,0.5911185095438624,1.4763139896674438,1.221643761772582,1.1626538622273632,28.349941972541103,preci,JJASO,Yr
22.25_100.75,0.0,1.0584405382912638,1.4531924917420393,0.813921646109643,0.6613626941390639,1.540335859535253,0.7590288200676906,0.9366905444594765,27.714391938161857,preci,JJASO,Yr
22.25_101.25,1.4901161193847656e-08,0.9387935580009451,1.450986609130936,0.9396859018373955,0.8597716314519661,1.5724577407186353,0.7939549535073408,0.9516093692302406,31.20804297072751,preci,JJASO,Yr
22.25_101.75,0.0,0.855172835002561,1.4371906134665113,1.070868860267558,1.0807019894547205,1.6445782229945862,1.04490090858281,1.0320750385516317,29.747012170024433,preci,JJASO,Yr
22.25_102.25,0.0,0.9653819334354001,1.1300350357888391,0.9190161448529341,1.1824877809693122,1.6355759993930739,0.9154515725155207,0.8347250674825014,26.32093452580168,preci,JJASO,Yr
22.25_99.75,0.0,1.4686300134788763,1.380824420240645,1.148482761603485,0.7938036851071879,1.4316491671201874,0.8536049485167231,1.0156934066483558,31.609832878508826,preci,JJASO,Yr
22.75_100.25,1.0536712127723509e-08,1.1141339532439702,1.2951281177388447,1.0386421528747718,0.6957926439637174,1.5583344312258556,0.8845675925184471,0.9767622512948487,28.428763078462723,preci,JJASO,Yr
22.75_100.75,0.0,0.9542431481853262,1.237265709078393,0.9237357028336032,0.7435856871066178,1.6490311675098759,0.7371298943662277,0.9663619925655448,30.69102303524452,preci,JJASO,Yr
22.75_101.25,0.0,0.8741965754246231,1.379773990021483,1.6224972224021694,0.8678415710440059,1.7593660303183618,1.4868661941752728,1.2084491278067226,31.894815207171625,preci,JJASO,Yr
22.75_99.75,0.0,1.4920066029177435,1.4528676899968627,1.2279395199931424,0.7383402017171562,1.5872369172492453,1.034762206012099,1.147093122229061,32.89035365546504,preci,JJASO,Yr
23.25_100.25,0.0,1.178065129471682,1.1971005790871918,0.9491829808216268,0.8003956156403963,1.4721286841572263,0.7508497359383776,0.9036678308426894,36.302693603933974,preci,JJASO,Yr
23.25_100.75,0.0,1.0112933671176128,1.1231518653093078,0.9192550021604698,0.7997169021027205,1.3944303458841687,0.8745651584822568,0.9427089150671558,37.07215924523017,preci,JJASO,Yr
23.25_99.25,0.0,1.713313596632456,1.2817029336341543,1.1280998167803742,0.9476121673108833,1.7251010444777273,0.7180888520059946,1.0124395368684547,40.038768075162544,preci,JJASO,Yr
23.25_99.75,0.0,1.5156457601699307,1.4293826713681546,1.1538768292476191,0.8392670077144058,1.6680323365839846,0.7618134905280173,1.041574320262174,38.61636291870721,preci,JJASO,Yr
23.75_100.25,0.0,1.1728004317251668,1.6050304896131875,1.0207757866805915,0.799901805445473,1.478783409858666,0.6865920476266485,1.091085265135898,40.45736551556137,preci,JJASO,Yr
23.75_100.75,0.0,1.0539987525930927,1.298197684093226,0.8828336735030566,0.7758721741492474,1.5236578411007171,0.7574393266850667,0.9587031154656609,38.601839505483106,preci,JJASO,Yr
24.25_100.25,1.0536712127723509e-08,1.0776814336756408,1.7052513515245071,0.8866823101150076,0.6969196860930166,1.3343179305690158,0.5594877512448152,1.1591612889194685,34.90283617008584,preci,JJASO,Yr
24.25_100.75,1.4901161193847656e-08,1.0523233340066909,1.6540967955159689,0.9038736240322707,0.7990116135291309,1.3653856658175318,0.6948186601339053,1.017587026026897,34.85947415510341,preci,JJASO,Yr
24.25_99.75,0.0,1.2029570745205993,1.6253684558967443,1.1879300563824986,0.7810454844856232,1.1642965748837713,0.7896680814757571,1.1174730799069146,30.619044942512048,preci,JJASO,Yr
24.75_100.25,0.0,0.7592782701437775,1.7913556674520656,0.9876522754484199,0.6785248401713365,1.1153240332872372,0.5150512191439889,1.1362579822990453,29.65660912714233,preci,JJASO,Yr
24.75_99.75,0.0,0.7999645570213777,1.671337127523304,1.2280776864456753,0.7325115630216348,0.9743110522178129,0.6894740929741182,1.2165418703542241,32.058920484798435,preci,JJASO,Yr
25.25_99.75,0.0,0.7827320887120754,1.6366271798869456,1.0010882937716064,0.7168958620724029,1.1807207381956035,0.7343875373901412,1.2923807534486174,29.8771235906366,preci,JJASO,Yr
25.75_100.25,0.0,0.97787184366445,1.919984701248668,0.8391770833111075,0.67124926690618,1.363940474643229,0.7648357578260043,1.0739108411729137,24.589372270319384,preci,JJASO,Yr
25.75_99.25,0.0,1.345607909827496,2.268054574323921,1.1851764212675366,0.6508677787242962,1.1025385757598327,1.1178664272822658,1.554975006778938,41.89164451122071,preci,JJASO,Yr
25.75_99.75,0.0,0.9329850870495268,1.9621411790649166,1.2537696845311108,0.5510459949075768,1.1343347883029462,1.0080932216315395,1.3077972706922887,31.153053171638245,preci,JJASO,Yr
26.25_99.25,1.0536712127723509e-08,1.6603324436127322,3.199567840878305,1.1937785531376233,0.6517835595310801,1.2065078228481665,1.1857348099629108,1.754811230955286,45.190054788285664,preci,JJASO,Yr
26.25_99.75,0.0,1.0936435020194872,2.377455822767473,1.0541275534697572,0.6523907927727277,1.0661489520938483,1.034635592059578,1.3834478504199321,34.60947220236557,preci,JJASO,Yr
26.75_99.25,0.0,1.7897444486206684,3.2421348120076674,1.7223395204127043,0.8150111025996161,1.1379265033575192,1.2424829015928325,1.571932656563606,39.876853680090136,preci,JJASO,Yr
27.25_99.25,7.450580596923828e-09,1.9408602610181587,3.2178529780904284,1.3408450413149453,0.6928918485786383,1.0739401380078402,1.0573770251165668,1.2171610469878604,30.31354262961448,preci,JJASO,Yr
27.75_98.75,0.0,1.339000859852033,4.388733393198624,2.1426933272271182,0.7191385989510718,1.0612180222079326,1.7610416634595845,1.0986194746192157,29.52918963080778,preci,JJASO,Yr
28.25_98.75,0.0,1.0665108655913522,4.664596328585445,1.2142799825354182,0.830341937167343,1.0262774827901664,1.116952258413252,1.1513711270437066,23.936990126450716,preci,JJASO,Yr
28.75_98.75,0.0,0.7695418366397798,3.0921256867743963,0.5482684708571639,0.5415767743024233,0.8066134360880998,0.48747355549044,0.7871192992773011,22.53654282160127,preci,JJASO,Yr
29.25_98.25,0.0,0.5445786420837748,2.258417026308735,0.43229213906881975,0.4734631784535223,0.6776416270750024,0.5031768211510861,0.5435640334464061,13.707875495886958,preci,JJASO,Yr
29.75_98.25,7.450580596923828e-09,0.49295246119863634,1.5970134387969854,0.495520659655475,0.4769436990031867,0.6199308708488112,0.4006602281690258,0.4423381403553701,10.12270175009169,preci,JJASO,Yr
30.25_97.75,0.0,0.5443276388623842,1.270488806716358,0.5247399043751024,0.4905665387523316,0.4982579202933487,0.5352332835019981,0.4091273663651,12.481663804063,preci,JJASO,Yr
30.25_98.25,0.0,0.5571776813894096,1.097491095126705,0.7098936815189657,0.4322030963302739,0.47131686174113674,0.5431954580249335,0.3667702817116366,11.744062383065321,preci,JJASO,Yr
30.75_97.25,0.0,0.6589339821647522,0.6625341685130752,0.48190153787919254,0.4031259700462462,0.4807037603012301,0.5081943571249316,0.29164947637528216,14.618879931945033,preci,JJASO,Yr
30.75_97.75,0.0,0.6697662935751109,0.8702123943774849,0.5271306077547291,0.4443916062383076,0.46627209835645483,0.46941477649736296,0.3261687661220174,16.85995537424067,preci,JJASO,Yr
31.25_96.25,0.0,0.6184319446646573,0.936830284650374,0.5856820173738098,0.3873960935310342,0.48553583790181254,0.5094882659478251,0.3260081154114731,11.6914544694641,preci,JJASO,Yr
31.25_96.75,0.0,0.5893713485111293,0.8054844719319401,0.4848732164662105,0.4489162759749066,0.5068144639317543,0.5904377637027903,0.3495805826995928,10.439226375323194,preci,JJASO,Yr
31.25_97.25,0.0,0.6449769660315186,0.7278859863047428,0.4209350237816996,0.4261036435425872,0.44006409348470427,0.6295445153624082,0.29481767721102614,12.101682703816532,preci,JJASO,Yr
31.75_95.75,0.0,0.6657098254624366,0.9231276890376493,0.9298715626221156,0.5057366235307769,0.5504618148132662,0.9284010083140467,0.43316289902092053,14.685995961989873,preci,JJASO,Yr
31.75_96.25,0.0,0.6240058910372981,0.9319582083319393,0.6710543140764138,0.4271403395879834,0.49116001968874556,0.628605043714358,0.39916336441412525,14.06896703621739,preci,JJASO,Yr
31.75_96.75,0.0,0.5630386826273317,0.8085509270116249,0.4798355159801079,0.4311153006590096,0.4383686927236886,0.5444290047853477,0.34791580949370315,11.726081500336589,preci,JJASO,Yr
31.75_97.25,0.0,0.6249479578304251,0.8719105177070445,0.4735962922550624,0.47881106716853783,0.4274942147978946,0.6020534490980993,0.3402589038526263,11.783275737109697,preci,JJASO,Yr
31.75_97.75,0.0,0.6576398269608349,0.972635359502763,0.5276751254227431,0.5065371054737752,0.44067539067362566,0.6655544061033223,0.3749674871520033,15.049204930297837,preci,JJASO,Yr
32.25_94.75,0.0,0.461434728821082,0.6885047096544867,0.7279781659545796,0.44633538006362616,0.4516959808207077,0.6664758341671735,0.4552012083478709,17.066397293702583,preci,JJASO,Yr
32.25_95.25,0.0,0.5025474888980933,0.7299866087995763,0.7001939685834891,0.4699003082265328,0.48175333522026986,0.5811505326260007,0.4211684280989622,17.356949596029764,preci,JJASO,Yr
32.25_95.75,7.450580596923828e-09,0.4818390771938511,0.7145133051061094,0.6270734913462306,0.4868602283401673,0.5130927129095724,0.5292366855489155,0.38753880647712047,17.678113365780238,preci,JJASO,Yr
32.25_96.25,0.0,0.42521766396619215,0.707920221144482,0.7266708428360137,0.4473032149122757,0.5284141979642943,0.5762365119325107,0.38072071242729233,16.693980642266897,preci,JJASO,Yr
32.25_96.75,0.0,0.41970800190653595,0.7542500676118442,0.7351327112714205,0.4639359962947243,0.4712725943323015,0.609325254973788,0.344738664313125,14.283073055218606,preci,JJASO,Yr
32.25_97.25,0.0,0.4847863686769786,0.904545717513347,0.7313633970855883,0.5021349780495428,0.4228502688102657,0.6592008292610647,0.33469841994634514,13.420755793701332,preci,JJASO,Yr
32.25_97.75,0.0,0.5387296565995842,0.8496578447681639,0.5764275742430959,0.48371164360514274,0.4441759698458231,0.6028932936567577,0.30607190254382893,15.742810567360454,preci,JJASO,Yr
32.75_94.75,0.0,0.40413104016275664,0.5836473891031635,0.5300133266659764,0.31864370322259566,0.42364841362316136,0.5244344966630807,0.39138472245576617,17.118039309711573,preci,JJASO,Yr
32.75_95.25,7.450580596923828e-09,0.44325945782601534,0.498335203680231,0.6375617050859678,0.3252623239599795,0.4246574228411874,0.640560916309122,0.3843466318924747,17.60668707071317,preci,JJASO,Yr
32.75_95.75,0.0,0.4409069624882802,0.5081202950174883,0.76442007233584,0.40257652111429515,0.42209380974149535,0.928178960213493,0.3604284897667205,17.620595975730858,preci,JJASO,Yr
32.75_96.25,0.0,0.4309210137267651,0.5295846897744344,0.7125613656442652,0.4589108331851619,0.4502548834724281,0.6673653942354473,0.3160584887784702,17.18123856955111,preci,JJASO,Yr
32.75_96.75,0.0,0.43620324052006815,0.6561979082547169,0.9220858063250585,0.4796421926402795,0.4351870480408591,0.798424195257623,0.2965574512866024,16.640953577224114,preci,JJASO,Yr
33.25_94.25,0.0,0.3555847900208274,0.4240232569867987,0.502901583352132,0.31222288081278715,0.3773289079213565,0.4688493965959396,0.43045226764406047,13.272166681814598,preci,JJASO,Yr
33.25_94.75,0.0,0.3548781125533199,0.41836531897353496,0.507913893943895,0.32552228595313115,0.3787547354271681,0.45878687293358816,0.4250406557943438,14.273030809228503,preci,JJASO,Yr
33.25_95.25,5.268356063861754e-09,0.37664312354436985,0.5090718203559488,0.6654184094121638,0.38553758735783766,0.3845174793654497,0.5893528575749191,0.3901667088663919,15.255154832028648,preci,JJASO,Yr
33.25_95.75,0.0,0.38676842050344584,0.5969033694657639,0.8383238913674382,0.3919488906678968,0.40522516550082466,1.1683238893254153,0.36599567051105036,15.923522399873155,preci,JJASO,Yr
9.25_105.25,0.0,1.7157032094064233,2.1398946251515274,1.3669438736810056,5.031924068974317,2.1926323229611486,2.2378194459196905,1.6840823648384464,34.245681233579916,preci,JJASO,Yr
9.25_105.75,2.1073424255447017e-08,1.7015723753549865,2.0691270730205535,1.3943739808203366,4.727166871787091,1.8841426584075207,2.0013439258264567,1.5786538929414082,31.276835667129834,preci,JJASO,Yr
9.75_105.25,2.9802322387695312e-08,1.6196732296299732,2.6744432639502254,1.909248135557597,9.201632832529715,2.4757567019707203,2.229516988702382,1.9293253265389037,33.556770207362334,preci,JJASO,Yr
9.75_105.75,0.0,1.5114712997510746,1.9196099510527183,1.553111484746438,7.367745257404925,1.947500836299913,1.7668888516499144,1.5497063908580577,32.88145400314457,preci,JJASO,Yr
9.75_106.25,2.9802322387695312e-08,1.5013464367244518,1.8416551700891888,1.2851576290393927,4.8523333420197945,1.5228832654622595,1.3365585622530693,1.2353932165798311,32.387919238334256,preci,JJASO,Yr
10.25_104.75,0.0,1.6683637184043822,2.062100721910048,1.9184532054492016,2.1058535507258203,,1.987714776843869,2.042855167656433,2.364902036886293,temp,All,Day
10.25_105.25,0.0,1.6815985188971732,2.1830999349488964,1.9843489139263373,2.276191324055918,,2.060890504398258,2.1161663001296254,2.409044725484001,temp,All,Day
10.25_105.75,0.0,1.6827480889676987,2.329204482363404,2.018723157163536,2.265160493815141,,2.0129827757481644,2.1504845911510095,2.462113696481725,temp,All,Day
10.25_106.25,4.2146848510894035e-08,1.6251829160277105,2.2194850484788993,1.9402054284017771,2.168387914728532,,1.9053430226210386,2.0599086257963037,2.3039537105108687,temp,All,Day
10.25_106.75,4.2146848510894035e-08,1.633204651339743,1.9394269625439153,1.8302062093113387,2.1085116627862974,,1.7721488500815872,1.9100784080304725,2.013303336849674,temp,All,Day
10.75_104.75,0.0,1.7106178855472938,2.2486778460993144,2.0265647265267948,2.31133012074036,,2.0312186824365166,2.109964904744114,2.5352005934979416,temp,All,Day
10.75_105.25,0.0,1.7143399470102536,2.3110356704660853,2.056327916979134,2.302636308662346,,2.0332997766215284,2.1409702528271404,2.561817392884874,temp,All,Day
10.75_105.75,0.0,1.695621540954795,2.3033453771839314,2.052766358601539,2.2721198615271807,,2.0527743148394504,2.1352124939401245,2.5179596115282803,temp,All,Day
11.25_104.25,0.0,1.7170556150070921,2.347690288258379,2.058432659683692,2.326681353232743,,2.0002828984667915,2.1324956824195103,2.527285923160138,temp,All,Day
11.25_104.75,0.0,1.7490292310999638,2.3404504674721216,2.076574506938281,2.3420677287444382,,2.03164806669007,2.123512210723347,2.5946868271646344,temp,All,Day
11.25_105.25,0.0,1.7466004097529293,2.3629383675981868,2.0648352417308042,2.2854342629239883,,2.0133751739648607,2.1194252034859415,2.6036169229807533,temp,All,Day
11.75_104.25,0.0,1.731605371170022,2.4222377631216028,2.064277360927139,2.2678465079845043,,1.9719327275088994,2.1478591042804127,2.5956783439813873,temp,All,Day
11.75_104.75,4.2146848510894035e-08,1.7968293776604731,2.422117691700566,2.078213109117005,2.311824167641942,,2.0202693991084626,2.1295686057939522,2.662572242873912,temp,All,Day
11.75_105.25,0.0,1.7897478528400892,2.398999727252269,2.0784917354321926,2.257220229891791,,2.0072066955714085,2.1103281943854184,2.6291218887608085,temp,All,Day
12.25_103.25,4.2146848510894035e-08,1.6650827409221949,2.382040591698567,2.087098112638881,2.317295323869658,,2.0237840826024582,2.0996816006739176,2.633991579328136,temp,All,Day
12.25_103.75,4.2146848510894035e-08,1.71459429318843,2.4141526561057662,2.1094413255962063,2.256079852650994,,2.0275991442072945,2.1943991875356277,2.6149278718788933,temp,All,Day
12.25_104.25,0.0,1.75609924129072,2.4633368569331644,2.1168607331030467,2.2407207249162076,,2.013688110401111,2.1436472817879397,2.6650234170716884,temp,All,Day
12.25_104.75,0.0,1.8048613172932109,2.4835026716247275,2.1101345543860783,2.2491601536142465,,2.026448485957799,2.1206525215891037,2.6805819204838675,temp,All,Day
12.25_105.25,4.2146848510894035e-08,1.822631677853711,2.487741387773901,2.111175948272021,2.191220122913715,,2.0455550304636883,2.1035717541120253,2.581835145663538,temp,All,Day
12.25_105.75,4.2146848510894035e-08,1.8248116246235018,2.4229914243995108,2.1416142854768463,2.1464869394646695,,2.0480292212743256,2.0652175686316854,2.465999890351928,temp,All,Day
12.25_106.25,4.2146848510894035e-08,1.7929723675017666,2.3141693860390737,2.1757717217068073,2.0945469606836102,,2.095081989284911,2.0073032011976317,2.3678971952872656,temp,All,Day
12.25_106.75,0.0,1.761243613991416,2.24611169773144,2.255303842341238,2.0531137117275313,,2.1717525776499835,1.9326213160481271,2.310092809011459,temp,All,Day
12.25_107.25,4.2146848510894035e-08,1.6980390958626908,2.247465170778829,2.3038944997644575,2.042681424710644,,2.131760062873064,1.8672470366591922,2.2589429660032834,temp,All,Day
12.25_107.75,0.0,1.6905233536547144,2.2441544295879194,2.0963678880060908,2.085474915420493,,2.064190357333521,1.8421190385159985,2.242998956657054,temp,All,Day
12.25_108.25,0.0,1.6713185201403888,2.168688014373329,1.9579060221187672,2.090962511994659,,1.918992998296447,1.808940775810661,2.333192674249715,temp,All,Day
12.75_102.75,0.0,1.6511684662576427,2.569985464986641,2.1372847200770093,2.503688723616391,,2.049537216711902,2.1868009626866742,2.7530245674371563,temp,All,Day
12.75_103.25,0.0,1.6840760008055937,2.483150593522606,2.130065528924967,2.434063459760406,,2.010902073218473,2.2407067170403834,2.7086865072835122,temp,All,Day
12.75_103.75,0.0,1.740569554629774,2.282275285997234,2.118470836908539,2.3193476346655206,,1.9865547749780792,2.1712725323399518,2.5869255525706283,temp,All,Day
12.75_104.25,0.0,1.8089138816145844,2.345322430694728,2.129987497134955,2.2386204587269503,,1.9871495246065594,2.144502738427413,2.6140167047706107,temp,All,Day
12.75_104.75,0.0,1.823277216805632,2.4720356211272896,2.1669933500836938,2.197227189332214,,2.046287710259278,2.118355140301207,2.6279196687086634,temp,All,Day
12.75_105.25,4.2146848510894035e-08,1.8310162084281179,2.523094825697011,2.219327087991328,2.1526629207513603,,2.1022780210325758,2.0911642141846363,2.515814656672099,temp,All,Day
12.75_105.75,0.0,1.8484439011461875,2.4709121065649615,2.1346867294941947,2.146378644106931,,2.061754950151114,2.066665106849281,2.4205945100002384,temp,All,Day
12.75_106.25,0.0,1.8199872106582176,2.310486521542427,2.1467005699285773,2.1266901347773315,,2.0393764788913535,2.0292884067702937,2.375638065212402,temp,All,Day
12.75_106.75,4.2146848510894035e-08,1.786426455892096,2.2928477505630633,2.1792082910441737,2.0829192547251623,,2.0893014984235356,1.9797698805046544,2.3158632119032325,temp,All,Day
12.75_107.25,4.2146848510894035e-08,1.7574035745958214,2.3362794431656195,2.1513816884042236,2.0898611470041213,,2.0569519146857678,1.9661594530944901,2.2714904383088688,temp,All,Day
12.75_107.75,0.0,1.7479476735606296,2.3474348442957127,2.1200927406669843,2.170248738679642,,2.038705387999452,1.9702526457652525,2.2468058557173074,temp,All,Day
12.75_108.25,0.0,1.734868090596959,2.337228769198077,2.033163191360769,2.1976622375403125,,1.9238329725052223,1.9140836681873667,2.326845331526878,temp,All,Day
13.25_102.75,0.0,1.6663056111851686,2.6045809175881933,2.1928719412104445,2.569344998219986,,2.072948108388005,2.3110367423782496,2.8011430983100105,temp,All,Day
13.25_103.25,0.0,1.7015127253128495,2.5600455174428296,2.1888806584868346,2.4716012229731166,,2.0455857364121472,2.2661307728455062,2.7673305571014057,temp,All,Day
13.25_103.75,5.960464477539063e-08,1.7611627603125541,2.3165357378045552,2.1453416209523306,2.335456589433276,,2.014200537413514,2.1580843589328023,2.53777053687624,temp,All,Day
13.25_104.25,0.0,1.8276151706843011,2.390959807483366,2.2021000991373696,2.2342635958340664,,2.0687628508941196,2.1263283865250413,2.5516832098730258,temp,All,Day
13.25_104.75,5.960464477539063e-08,1.8476841715839,2.515546046935082,2.2711755829152116,2.1999230500848364,,2.1494349336518574,2.1278373638365173,2.571439944157323,temp,All,Day
13.25_105.25,0.0,1.8539338732186585,2.557962169937549,2.2996298923884684,2.2043545300150083,,2.1513531755240383,2.146090732067446,2.521302451501456,temp,All,Day
13.25_105.75,5.960464477539063e-08,1.873777158330875,2.556860809853011,2.18149454318249,2.2143099826582464,,2.0866641327339783,2.1551961907175743,2.45791834792579,temp,All,Day
13.25_106.25,4.2146848510894035e-08,1.841768536231873,2.433577959219197,2.1601004968480715,2.1800734456584148,,2.043694835052614,2.1293759163684567,2.413384889813401,temp,All,Day
13.25_106.75,0.0,1.813574816500358,2.413410668115654,2.1985147708669306,2.1340939711242197,,2.0954248491025758,2.084799256323402,2.3474086040534012,temp,All,Day
13.25_107.25,4.2146848510894035e-08,1.7902720580150429,2.3457418902693834,2.20474940342792,2.0892870045293024,,2.1195842320856686,2.0865447507342685,2.284059413651079,temp,All,Day
13.25_107.75,4.2146848510894035e-08,1.7576692124030782,2.355097458754598,2.1840786602215214,2.0872863698023205,,2.0953662939620434,2.038844268179419,2.2393002169734135,temp,All,Day
13.25_108.25,0.0,1.7184549109845428,2.349069867391682,2.140890763306416,2.069688901825379,,1.975070003991121,1.9583754788171124,2.243852888992848,temp,All,Day
13.75_102.75,0.0,1.6871296578954014,2.614480111416855,2.2695449015081945,2.558111813386671,,2.1016730239216255,2.318835925704932,2.808760252210424,temp,All,Day
13.75_103.25,0.0,1.7238733905088692,2.612879772164692,2.269575647427231,2.476468988903069,,2.0958203508950954,2.296022038574113,2.7757516408430996,temp,All,Day
13.75_103.75,0.0,1.7764417103971468,2.5879333492383285,2.296060275697874,2.3694337893170316,,2.1333110977291225,2.2134487552604596,2.7060617776635545,temp,All,Day
13.75_104.25,0.0,1.8520241680755931,2.549752531144349,2.3320602476848524,2.2815298151610324,,2.1987194204104163,2.141606333659095,2.6424441661075107,temp,All,Day
13.75_104.75,5.960464477539063e-08,1.8533286097527388,2.5459658103722815,2.341023104366053,2.24535426471786,,2.163064109832161,2.1603387308561315,2.6237909889134974,temp,All,Day
13.75_105.25,0.0,1.8577961712332398,2.5874284797990317,2.3260828063940635,2.250228738154934,,2.136890385463679,2.221366135762568,2.6038477108864058,temp,All,Day
13.75_105.75,0.0,1.8800031144129787,2.638966353623956,2.2427545996278964,2.272804514768456,,2.07185121573357,2.265606441953786,2.5482996705676113,temp,All,Day
13.75_106.25,4.2146848510894035e-08,1.8709586320033291,2.5663726680873955,2.2572548975753524,2.2341332276336745,,2.0709360478091368,2.1985312688857634,2.4720560959855633,temp,All,Day
13.75_106.75,0.0,1.862986195300089,2.5215762139173297,2.3010065222022265,2.200071825224372,,2.1661012287075727,2.13936527700927,2.3980411921217963,temp,All,Day
13.75_107.25,0.0,1.8316825792280151,2.4414078487363984,2.3347948564332697,2.149876306564881,,2.2225105243864953,2.1003237809842084,2.32591628532609,temp,All,Day
13.75_107.75,0.0,1.7698988572936836,2.372449786828076,2.2067000905237726,2.1055039600909193,,2.1077574312752505,2.012097615052147,2.279893402843185,temp,All,Day
14.25_102.25,0.0,1.6552586343118463,2.7216304457214884,2.395654895096925,2.5426022197328746,,2.24932487885381,2.264765897746093,2.8321062816448515,temp,All,Day
14.25_102.75,5.960464477539063e-08,1.6685470300852827,2.691738082736728,2.349782770840498,2.5650806349715447,,2.186649051908587,2.3527449568782015,2.821281961965524,temp,All,Day
14.25_103.25,0.0,1.6825368962577165,2.6784339845253866,2.3737019076665495,2.536117920188529,,2.1649168795199554,2.338282108847696,2.8085043186185574,temp,All,Day
14.25_103.75,0.0,1.7139957643401644,2.682697359919085,2.4190262990811346,2.460789305918045,,2.19025845133618,2.272847487059228,2.7739743841824134,temp,All,Day
14.25_104.25,0.0,1.7571803601453881,2.68933414332091,2.3926927560417584,2.406208967507876,,2.206474384154651,2.2342723480987696,2.7574547601968256,temp,All,Day
14.25_104.75,0.0,1.7896818446376908,2.6768239623891947,2.371981237500464,2.385892420487655,,2.147617603147828,2.268382502882171,2.801784353215822,temp,All,Day
14.25_105.25,4.2146848510894035e-08,1.8387744703587343,2.7591832258794176,2.366920924836662,2.382951737928337,,2.123008893797201,2.3395991372716995,2.7745927475505567,temp,All,Day
14.25_105.75,0.0,1.8792427420975788,2.6984964183649374,2.322529059005663,2.347720534636693,,2.104592855343041,2.3292823326546155,2.6640872878038433,temp,All,Day
14.25_106.25,0.0,1.8953830354056243,2.6806736506024116,2.3871525785671004,2.318860503996221,,2.193137297248947,2.2411759606873978,2.568002930887338,temp,All,Day
14.25_106.75,0.0,1.061253984608055,2.0724089055582127,1.8732151162824977,1.686044136798773,,1.6027261740256977,1.5052750739404104,1.9771652952435832,temp,All,Day
14.25_107.25,0.0,1.004905924939663,1.9331480587635468,1.8212475279866582,1.5784573828479136,,1.6066092326131578,1.3819694968247918,1.8788738343824816,temp,All,Day
14.25_107.75,0.0,1.035666260336572,1.8965796250145739,1.556978852168472,1.5253910540373325,,1.3856105085562496,1.2588498054202473,1.8859663613257163,temp,All,Day
14.25_108.25,0.0,0.9055185172267558,1.8029230718130087,1.3805860302562196,1.4426083923903794,,1.1466375102571733,1.1776024964885285,1.9791768264188603,temp,All,Day
14.75_101.75,0.0,1.6746852997827653,2.7186049872877622,2.4821489346389805,2.641764620406953,,2.344483335519219,2.306409559773791,2.9493147863166724,temp,All,Day
