Coord,ERA-I,HIRHAM (EAS),HadRM3P (EAS),RegCM4-1 (WAS),RegCM4-4 (WAS),HadRM3P (WAS),RCA4 (WAS),CCLM (EAS),Var,Season,TScale
20.75_101.75,3.813680014855832,-0.5080193585287391,-1.2616023243793442,-3.127074445555315,-2.2061265319166665,0.5554193071383224,-0.0677765439084963,71.42381555397631,preci,JJASO,Yr
20.75_102.25,3.3082804859970234,-1.8388432129411525,0.895134535497704,-2.6244756798220426,-2.7495751170238263,-0.3097716228522742,-1.622888254477124,65.03282894818467,preci,JJASO,Yr
20.75_102.75,2.7850441804647255,-2.592464153692788,-1.144928827616292,-2.0956253905818327,-2.617708949132351,-1.0589350982183863,-1.632187848597713,67.00055155953805,preci,JJASO,Yr
20.75_103.25,2.2118546754248367,-0.32783625781697223,1.00587993160361,-2.1673673735454475,-2.9422467982500207,1.2863329934712415,2.225786780653595,72.1038462604507,preci,JJASO,Yr
20.75_99.75,5.1200000138726445,-1.0876402770588132,-0.2844365784617535,-1.920862482516857,-1.0324282901800097,3.6446304908142175,1.8247694265686274,122.19319697381195,preci,JJASO,Yr
21.25_100.25,4.931253303864957,-2.061966120287571,-2.7304393513189518,-2.4833694804732582,-0.7848854029156143,-0.8312641441862749,-1.7493122845065356,120.13069233070036,preci,JJASO,Yr
21.25_100.75,4.451280533968572,-2.5470653468039135,1.155401899546459,-2.8981342836292776,-1.475029868653594,2.5232793983834028,-0.6273825286830061,87.36351439387133,preci,JJASO,Yr
21.25_101.25,4.261977294307739,-1.3314950199999749,0.10573439080179892,-3.1080405813692815,-2.1080469012810457,2.184510087607853,1.7358493807516338,69.06740494907388,preci,JJASO,Yr
21.25_101.75,3.2541481849108242,0.6805927159496887,-0.15098918542033646,-3.2495879494495106,-2.395294890549673,0.9110884377431763,1.8678475345392158,70.49952488992967,preci,JJASO,Yr
21.25_102.25,3.152951454576304,-1.8901632647385385,1.137131036510818,-2.8068133658635785,-2.9651408350539543,1.8900723677547093,-0.4922765404248377,71.45189282170732,preci,JJASO,Yr
21.25_102.75,2.1613490813058793,-2.89082742634965,-0.7403238030468646,-2.425939127108186,-3.40832873403366,0.34119177690684355,-0.9825210142156857,68.31869150658281,preci,JJASO,Yr
21.25_99.75,5.570416035270977,1.0078218177254978,3.5137868806355166,-1.6484530459986155,-0.35737442976631684,4.93673224492648,2.042725559006536,127.11580219904447,preci,JJASO,Yr
21.75_100.25,4.093651206441036,1.6413026139542555,0.44427729316287046,-2.632015838213464,-1.198152726473856,1.3956720908496738,0.29783255866013025,89.35121681583888,preci,JJASO,Yr
21.75_100.75,4.259338161016198,-1.915302950673189,1.1233871662525496,-2.7073452936803166,-1.1785879584132335,1.979009807631793,-1.8122612789869283,77.66256097396644,preci,JJASO,Yr
21.75_101.25,3.9354948954933233,-2.3321548956862648,-1.2903653035076754,-2.8116778859561244,-1.6667457566993464,-0.4171305756704582,-0.7323617445424841,63.18644732759164,preci,JJASO,Yr
21.75_101.75,2.9801866241692814,0.317326038516351,0.5374741572878872,-3.14184026888827,-2.627115357800653,1.9773577582328583,2.5239635202026136,65.32928961687614,preci,JJASO,Yr
21.75_102.25,2.5543984408169935,-3.220909510392141,-1.3948986194017885,-3.306390770759002,-3.3043849008888895,-0.09286422139272332,-1.5645849462647061,68.79035057334866,preci,JJASO,Yr
21.75_99.25,5.489595795294118,2.507849760539231,6.897730326642817,-1.262023187411764,-0.8064940875,5.155551294007909,3.9216719755228766,94.78455759015824,preci,JJASO,Yr
21.75_99.75,4.9910135929738555,-0.5516458113398603,0.15727690694770313,-1.4961086606550933,-0.5855718036960784,0.6714812621241832,-1.2251264633006533,98.3216684079745,preci,JJASO,Yr
22.25_100.25,2.986939608184111,-0.6421284982091384,2.811734625532169,-3.17009318949041,-1.8467578302274505,5.313707350630718,-0.47209700258169907,76.9636968425238,preci,JJASO,Yr
22.25_100.75,3.3243246046403825,-2.7554197781699186,-1.2016111560942058,-2.933229489821568,-1.5398227621647056,0.7609981043267973,-2.6437885872973856,75.75436328488834,preci,JJASO,Yr
22.25_101.25,2.959666109412317,-2.464558235042464,-0.21676472343156883,-3.3010773008255865,-2.162160295068627,-0.2935530048809438,-1.2646428932745093,70.32369633604931,preci,JJASO,Yr
22.25_101.75,1.6967321414115033,-3.389881653166638,-0.3989458418903786,-4.3764280182361945,-3.7587939482679733,0.6762849770072861,-1.9234569330718956,71.92466128796528,preci,JJASO,Yr
22.25_102.25,1.4022940282240657,-4.8219750655947475,-2.3238008240668413,-4.357445395305936,-4.378959621990196,-2.473225904133728,-3.6197033624509807,71.4525227812887,preci,JJASO,Yr
22.25_99.75,3.648171796533088,-1.102968628875811,1.3396056509784064,-2.6052236495023955,-1.6340672016078432,-1.4781933019647324,-1.1604609131928103,81.44720178739605,preci,JJASO,Yr
22.75_100.25,1.7488111667945265,-1.2101831677777688,-0.29846606044513546,-3.9383354181203236,-2.640630607840196,-0.5128679771241829,-2.8591159887843136,74.14684589854767,preci,JJASO,Yr
22.75_100.75,1.6101621949704472,-2.479229008892136,-1.3474693484100921,-3.77311027525349,-2.5146370302516337,-2.1479971313856216,-1.8950134992189542,73.25852932217427,preci,JJASO,Yr
22.75_101.25,1.1582653110276238,-1.0028184162973663,3.7930899213300657,-3.9998010582483547,-3.2888896448169938,8.82208677127451,0.0673792545032681,80.4728101080558,preci,JJASO,Yr
22.75_99.75,2.7221447733958337,1.1124277996078482,0.09979337040519543,-3.5351929279463965,-2.103609461019608,1.603211385929757,-0.269882380816993,90.06572662197806,preci,JJASO,Yr
23.25_100.25,1.6364002705454022,-2.00591556753267,-1.2943590452014706,-3.3543709575542486,-1.7518136469611114,-0.5952647412122873,-2.909855752748366,86.06339978580688,preci,JJASO,Yr
23.25_100.75,1.5564110244342908,-1.6614567147385513,-0.29077213738535956,-3.173763793059804,-1.9327396412951448,2.016064057711438,-1.435088761503268,77.02242478932449,preci,JJASO,Yr
23.25_99.25,3.4108541129546572,-0.7035372990620861,-0.454025184509804,-2.6947104704967315,-1.3483826750392156,-0.5967605757297463,-0.14155534849673135,101.87116189432885,preci,JJASO,Yr
23.25_99.75,2.4018247560815587,0.9361278248366109,0.003338892248365255,-2.919045234279622,-1.5597946752075167,0.15288573401960814,-0.3645511898692808,102.00876828659858,preci,JJASO,Yr
23.75_100.25,1.8270177798366012,1.4860815936274552,0.20980203907235273,-2.648872415283333,-1.0870348015980391,1.3004534521862747,-0.5972143769607845,98.84917738045031,preci,JJASO,Yr
23.75_100.75,1.7629773251657488,-1.1826595656208996,-0.012674443172441485,-2.880199123071896,-1.2783475979539216,0.9702870711764704,-0.6428039441078428,83.73832041624499,preci,JJASO,Yr
24.25_100.25,2.2582143143227524,0.1834934520555631,-0.9845007862378397,-2.6223336404379083,-0.956953809587255,-0.675237503887602,0.13797460715686283,107.1122192504127,preci,JJASO,Yr
24.25_100.75,1.9525080613425692,-0.5443013059346233,-1.516351515075374,-2.7488363911782336,-0.9970922286797386,-0.6025781362456537,-0.8264660886274502,107.73655843583347,preci,JJASO,Yr
24.25_99.75,2.8350660834466703,-0.2779700186339653,0.7233541328060586,-2.1663551514162647,-0.7635286037156865,3.355508893629353,0.3427017133333332,95.96173598392346,preci,JJASO,Yr
24.75_100.25,1.9270006229084968,-0.24768440261437386,0.38783052076255364,-1.875254306136503,-0.2415919057875815,0.2276784208369449,-0.09492360058823479,101.7258950245326,preci,JJASO,Yr
24.75_99.75,2.2458458391068135,-0.7437017680195983,2.0983898464565356,-1.5729970220723306,0.17327719129528596,1.8595802311844296,-0.010822829738561524,90.52893341325611,preci,JJASO,Yr
25.25_99.75,2.201067132865585,-0.4432758836045658,0.8486837917388885,-1.0649203744288727,0.1858240603235295,1.907561018942157,-0.1559639046633987,100.03217479650795,preci,JJASO,Yr
25.75_100.25,0.36408344836189244,-0.3243012094771065,1.3634468192399352,-2.460140949324183,-1.187319651470588,0.4694263959678602,-0.820882677222222,98.85344014202819,preci,JJASO,Yr
