Coord,APHRO,ERA-I,HIRHAM (EAS),HadRM3P (EAS),RegCM4-1 (WAS),RegCM4-4 (WAS),HadRM3P (WAS),RCA4 (WAS),CCLM (EAS),Var,Season,TScale
19.75_99.75,1.0,0.9026558942328385,0.48028238779363414,0.357834418860866,0.46190952008371,,0.545595968021376,0.6396786535262572,0.2855877788020863,temp,JJASO,Day
20.25_100.25,1.0,0.8988244399469282,0.49017007147914005,0.35743907458778196,0.49269998354559047,,0.5511072866846055,0.6461908369286566,0.24528323263203705,temp,JJASO,Day
20.25_100.75,1.0,0.8965377177571215,0.5027826921002485,0.3500306559956733,0.5111619466669045,,0.5376015290555365,0.6637281215040486,0.22985927849187907,temp,JJASO,Day
20.25_101.25,1.0,0.8902337487924423,0.5144720698002542,0.3739983428212249,0.5384919938512376,,0.5448046503433486,0.6788084866853872,0.24718051505125077,temp,JJASO,Day
20.25_101.75,1.0,0.8820920085427818,0.5127800523745923,0.3992083803968002,0.5592764037529439,,0.5597910321373157,0.6752496841547593,0.25918137634483096,temp,JJASO,Day
20.25_102.25,0.9999999999999999,0.8791736130903999,0.5093719530630585,0.421664333783547,0.5749042460203646,,0.5858968116473663,0.6706752888616987,0.2921768809547426,temp,JJASO,Day
20.25_102.75,0.9999999999999999,0.8856331476236189,0.5539263001727702,0.46767514958168865,0.6124671903017264,,0.6292865953309531,0.6850924920458037,0.3510097295244495,temp,JJASO,Day
20.25_103.25,1.0,0.8972051305789928,0.5930266981698378,0.5193624237133146,0.6573282935187591,,0.7001487635364614,0.724402357032147,0.40703305504847487,temp,JJASO,Day
20.25_99.25,1.0,0.8919458142402075,0.5212055304791725,0.381817206463399,0.5005866908789531,,0.5599083060399438,0.6654882767805883,0.27451122638842357,temp,JJASO,Day
20.25_99.75,1.0,0.8987624651654532,0.5041458816805311,0.3794913672126888,0.5073618334299989,,0.5581709692099563,0.655499215354404,0.27227963457260185,temp,JJASO,Day
20.75_100.25,0.9999999999999999,0.9114743655558448,0.5335828434004405,0.4114448509274895,0.551357155243272,,0.5856541372038937,0.6760872475075561,0.24730852092876432,temp,JJASO,Day
20.75_100.75,1.0,0.9073363841064697,0.5321577152386036,0.4077486404538758,0.561754114617571,,0.585942983590217,0.6786794338993551,0.23733466378135626,temp,JJASO,Day
20.75_101.25,1.0,0.889512953646783,0.53862576082464,0.4099615852955855,0.5662615418385889,,0.5886943231502575,0.671808276953631,0.2541931056954117,temp,JJASO,Day
20.75_101.75,1.0,0.8753063704426369,0.5330661484796043,0.4317243011442802,0.57350660314539,,0.5915789965966662,0.6638728573478184,0.27446296047708446,temp,JJASO,Day
20.75_102.25,0.9999999999999999,0.8814039349215169,0.534005011932917,0.45957964232765725,0.594512806062179,,0.6163705479932565,0.6638704949424874,0.3118831302932565,temp,JJASO,Day
20.75_102.75,1.0,0.8897702857338151,0.5703735581659986,0.48952118201433553,0.6283396108195509,,0.6539221874773149,0.6817426200530659,0.3601284030328338,temp,JJASO,Day
20.75_103.25,1.0,0.9035621435820791,0.6067787819668763,0.5404707369329579,0.6736192418417352,,0.7152993503119832,0.7289450673477106,0.3970086477512935,temp,JJASO,Day
20.75_99.75,1.0,0.904634373735292,0.5474088251776162,0.4223413906483199,0.556884317880313,,0.597358708512028,0.6826016424548211,0.26170746922095806,temp,JJASO,Day
21.25_100.25,0.9999999999999999,0.9154426342266024,0.5715362373717852,0.5047330229637245,0.5888243720698413,,0.6347579101819326,0.6876678984797465,0.28458498872557586,temp,JJASO,Day
21.25_100.75,1.0,0.9145447084163436,0.5588134634110772,0.48095701497097815,0.6019451073136951,,0.6378508997730562,0.6772729107485044,0.27454076185864107,temp,JJASO,Day
21.25_101.25,1.0,0.9052937981673099,0.5675863162209708,0.47552745370861327,0.6079949041290471,,0.6390608837648873,0.6818841581507944,0.2854015428443098,temp,JJASO,Day
21.25_101.75,0.9999999999999999,0.8914142036828956,0.5620276373774479,0.47021145497589373,0.6004715154495324,,0.6336293323250878,0.6658097766149809,0.30726414506599475,temp,JJASO,Day
21.25_102.25,1.0,0.8561759810899914,0.5363919208820901,0.47461159238611156,0.5838045841022433,,0.6295036085301988,0.6222474262057874,0.31996278884717005,temp,JJASO,Day
21.25_102.75,0.9999999999999999,0.88826376789855,0.5816952908554747,0.5236511821708448,0.6372057516535603,,0.6848712509148587,0.6708559148951775,0.3596051584228766,temp,JJASO,Day
21.25_99.75,0.9999999999999999,0.8807178081961939,0.5690090393584538,0.47635757128832085,0.5732811108812478,,0.6336383117288663,0.6681355968212881,0.2827803448715767,temp,JJASO,Day
21.75_100.25,1.0,0.9301975888137516,0.5962004456145836,0.5333878410654477,0.6313604390538722,,0.6675218782638292,0.7075784163869586,0.3064476110270544,temp,JJASO,Day
21.75_100.75,1.0,0.9297806126870963,0.5805340900860638,0.5298978937596932,0.6445480312149371,,0.6705365693407414,0.688706669814614,0.30046433815821316,temp,JJASO,Day
21.75_101.25,0.9999999999999999,0.9346104601293458,0.5811845102266121,0.518266498102148,0.6569402819736023,,0.6698894852559611,0.6959882134446452,0.32295884750106474,temp,JJASO,Day
21.75_101.75,1.0,0.9276979569047183,0.5922935015759809,0.5161297677099845,0.6472456898332897,,0.6753451442424112,0.6998914147129703,0.33964287227119233,temp,JJASO,Day
21.75_102.25,1.0,0.8924014689685607,0.5722181486146595,0.5136783125317426,0.6221658412295049,,0.6672431942569823,0.6585651938111264,0.34529538034157703,temp,JJASO,Day
21.75_99.25,1.0,0.9094637851805514,0.5600103426281835,0.5036491778558886,0.5881364590072721,,0.6414250510077636,0.6668257514688253,0.2754721785700952,temp,JJASO,Day
21.75_99.75,0.9999999999999999,0.9127121779864995,0.5811629735723645,0.5242429670820885,0.6048179153067551,,0.658504973073417,0.6842263612351159,0.30176498243236866,temp,JJASO,Day
22.25_100.25,1.0,0.9436998059582118,0.6042621951971712,0.5696103067313382,0.667513092855274,,0.6904143397030476,0.7307889966012602,0.3353846370260898,temp,JJASO,Day
22.25_100.75,1.0,0.9403722174400294,0.589588811353646,0.5522869312326998,0.6776804575044398,,0.6850826227398906,0.7102666502094852,0.34109141693662565,temp,JJASO,Day
22.25_101.25,0.9999999999999999,0.9491079000216952,0.599077685336045,0.557658401778971,0.689758498497199,,0.6912562325318257,0.7272916293307737,0.3563728832878826,temp,JJASO,Day
22.25_101.75,1.0,0.9486052768855224,0.6050165704561538,0.5465867591045225,0.6862377949308829,,0.7033827753143027,0.7290962118685859,0.37737092891578505,temp,JJASO,Day
22.25_102.25,0.9999999999999999,0.9355452412882712,0.6055663584632848,0.5466920503522602,0.6752351904107761,,0.7021253763421481,0.7090836153646076,0.3870280680093857,temp,JJASO,Day
22.25_99.75,1.0,0.9327291687188157,0.5779185188526637,0.5519720156692666,0.6356552717649994,,0.6643887991917825,0.7027279903323982,0.30110114053425896,temp,JJASO,Day
22.75_100.25,0.9999999999999999,0.9518066495835942,0.6080818609598506,0.5862724359406676,0.689007539034345,,0.6955372323419999,0.7352048549855443,0.3473217622068299,temp,JJASO,Day
22.75_100.75,0.9999999999999999,0.9550415356002385,0.6160577254060786,0.5903830550878502,0.705842620746949,,0.7130653513129878,0.7430557538865834,0.3658969527392682,temp,JJASO,Day
22.75_101.25,1.0,0.9549713787390456,0.6286573017787195,0.6077749414315426,0.7175567463173957,,0.7365754827191489,0.7590898847831027,0.3851158294415976,temp,JJASO,Day
22.75_99.75,1.0,0.9441632731490557,0.5823918837844151,0.5747041665146961,0.6668200340424159,,0.6845084139473361,0.7402156954631546,0.321461181327047,temp,JJASO,Day
23.25_100.25,1.0,0.956633783672271,0.6191930885946563,0.6131755763482786,0.7068496623259154,,0.7143106399656274,0.754503526103911,0.3702052156117331,temp,JJASO,Day
23.25_100.75,0.9999999999999999,0.9612664551422703,0.639119674425104,0.6270525632595936,0.7252201008344368,,0.7360810960240617,0.7665173091963149,0.38807165750373135,temp,JJASO,Day
23.25_99.25,1.0,0.9471956047535145,0.5327831610615169,0.5343141178431295,0.6642714613784845,,0.6747016647838605,0.7218646331839708,0.32582303150694386,temp,JJASO,Day
23.25_99.75,1.0,0.9510382629576676,0.5906233939204755,0.5963298233827954,0.692031119576242,,0.7041009001517037,0.7631873545836062,0.3449814365037939,temp,JJASO,Day
23.75_100.25,1.0,0.9476610111567729,0.6315819976797313,0.6155701223257221,0.7113180418399458,,0.7146636419539205,0.7695388480666171,0.4136233174645262,temp,JJASO,Day
23.75_100.75,1.0,0.958499865701854,0.6523850335308413,0.6320692500546136,0.7304046569268604,,0.7329184674242564,0.779036126327562,0.43041850026238015,temp,JJASO,Day
24.25_100.25,1.0,0.9563657754829279,0.6520979437701647,0.6307358699701284,0.7269725296129682,,0.7291083755119362,0.7899110976413264,0.46251993286242243,temp,JJASO,Day
24.25_100.75,1.0,0.9514577996114431,0.665833150819469,0.6303083361209038,0.7305863431115142,,0.733982342624308,0.7857116908458309,0.4677735131700681,temp,JJASO,Day
24.25_99.75,0.9999999999999999,0.956690520813921,0.6169865024813016,0.6308391753182192,0.7240331801844085,,0.7317021877414756,0.7872554178532337,0.44831076611915116,temp,JJASO,Day
24.75_100.25,1.0,0.9717576673948466,0.6647211210878673,0.6444164311909074,0.7491736818776121,,0.7413700741714653,0.8008561264822004,0.5115145752087874,temp,JJASO,Day
24.75_99.75,1.0,0.969491273110486,0.6381935687793896,0.6453315258699461,0.7407207745572162,,0.7361131923374788,0.8002682502818685,0.507904863213273,temp,JJASO,Day
25.25_99.75,0.9999999999999998,0.9647298649486168,0.6553080216123359,0.6490870726362421,0.7413700920025307,,0.7384455705656988,0.7966438911590622,0.5615103348474069,temp,JJASO,Day
25.75_100.25,0.9999999999999998,0.971718924621545,0.6840447270158826,0.672795881911939,0.734655635597258,,0.7595482374039044,0.7794385628223053,0.5853070370517451,temp,JJASO,Day
25.75_99.25,1.0,0.9391616102287672,0.6570004481418759,0.6711118682346652,0.7193708903748425,,0.7560885960320604,0.7688038209469151,0.6134502967754595,temp,JJASO,Day
25.75_99.75,1.0,0.9623010725971748,0.6863314603839078,0.6818147129255694,0.7459445528507875,,0.7639236032220362,0.7916482645435385,0.6102603838917114,temp,JJASO,Day
26.25_99.25,1.0,0.9508541503464797,0.7108284065935534,0.715329205116202,0.7604098173209779,,0.8006083693711323,0.800798774912212,0.663565796479341,temp,JJASO,Day
26.25_99.75,1.0,0.9648007380012221,0.7242609041960034,0.7263213972585043,0.7674560861632846,,0.7910372222320233,0.8062021333242442,0.6511988897990557,temp,JJASO,Day
26.75_99.25,1.0,0.953935705243831,0.7445420236596075,0.7612798826039122,0.7961424501038578,,0.8318675818061662,0.8316040251987729,0.6947375172438359,temp,JJASO,Day
27.25_99.25,1.0,0.9408361713257887,0.7565887546155927,0.7753032715177214,0.8067193446252332,,0.8396698938931634,0.8457269327667806,0.7216465726587894,temp,JJASO,Day
27.75_98.75,1.0,0.9612095018212083,0.7780737240067754,0.8042367685435123,0.8219438431474265,,0.7995254801409699,0.8722263896128121,0.7582054384797081,temp,JJASO,Day
28.25_98.75,1.0,0.9670691566644228,0.7892579775600321,0.8060595240763481,0.8278342550647937,,0.8393220181872626,0.872855559042613,0.7806921673612915,temp,JJASO,Day
28.75_98.75,0.9999999999999999,0.9649073969367773,0.7827067338291546,0.8110224428854405,0.8256785408446903,,0.8476133497794336,0.8665949276110715,0.7962965045935553,temp,JJASO,Day
29.25_98.25,1.0,0.9570511921066733,0.7724164549845273,0.8058200965089759,0.7987007019225815,,0.8366433006623943,0.8595543007783073,0.8153747799423999,temp,JJASO,Day
29.75_98.25,0.9999999999999999,0.9544956268540571,0.7771217310077669,0.8152017828520561,0.7898049368652552,,0.8506211863437132,0.856068725195486,0.8144658234692298,temp,JJASO,Day
30.25_97.75,0.9999999999999999,0.9552505548829658,0.8120317164932492,0.8019541678245686,0.796712871771033,,0.8381008004409979,0.8499438305777045,0.8310249010197146,temp,JJASO,Day
30.25_98.25,1.0,0.9561993238545778,0.8016802044851559,0.8201902739630124,0.8046377153469483,,0.8427683092048188,0.86146739152819,0.8241013490363049,temp,JJASO,Day
30.75_97.25,1.0,0.9585922392914182,0.8425253219945447,0.7922741768529924,0.8235363371308022,,0.824202434562741,0.8632792896275981,0.8462670006212727,temp,JJASO,Day
30.75_97.75,1.0,0.9582537636443929,0.831894812260248,0.8092774159092027,0.8139796692997147,,0.8494150426114707,0.8636231667936944,0.8427240873274312,temp,JJASO,Day
31.25_96.25,1.0,0.956448297826055,0.8427567378872542,0.8292542827409815,0.8399898720624229,,0.8460283866304213,0.8798218615080576,0.8527900900345807,temp,JJASO,Day
31.25_96.75,1.0,0.9533845613158572,0.8426760171191936,0.8268650642295802,0.8344073033651648,,0.8446862101228932,0.8736217834119069,0.8435523008789957,temp,JJASO,Day
31.25_97.25,1.0,0.9538552341793166,0.8450623336659127,0.808983334633668,0.8316040733214672,,0.8261378634871899,0.8690994117692019,0.8422659458401316,temp,JJASO,Day
31.75_95.75,1.0,0.9551991067264334,0.8437318431969639,0.8435624157115169,0.8376854083562104,,0.8492671089312234,0.8613007488217651,0.8625481970789093,temp,JJASO,Day
31.75_96.25,0.9999999999999999,0.9558016011044325,0.8416572815407124,0.8353039131590861,0.8417960988255363,,0.8592187268281728,0.8784891593650067,0.8547965904868284,temp,JJASO,Day
31.75_96.75,1.0,0.9563672262139763,0.844619898829816,0.8423115230153934,0.8379369462116426,,0.8552866263364717,0.8810314439090735,0.847173766052503,temp,JJASO,Day
31.75_97.25,1.0,0.9580255443904746,0.8501526767042052,0.8383093458511615,0.8350732959029844,,0.8552643061014091,0.8796609231142625,0.8519728316258602,temp,JJASO,Day
31.75_97.75,1.0,0.9572235204592754,0.8491247996665202,0.8233466704728819,0.8337293794452187,,0.8527476497334903,0.871560394983167,0.8565728969727645,temp,JJASO,Day
32.25_94.75,0.9999999999999999,0.9551978922258889,0.8559574891184548,0.8548771521680483,0.8395180687301467,,0.8415811734360229,0.8782496913737642,0.8762970230621104,temp,JJASO,Day
32.25_95.25,1.0,0.9579497597834385,0.8519007379032058,0.8491718136813392,0.8386725861371224,,0.8619361434637008,0.8805996488977437,0.8704014060221152,temp,JJASO,Day
32.25_95.75,1.0,0.9556169506499645,0.8445479325034734,0.8455605901768034,0.8394298359100417,,0.8631018610253881,0.8839762335350518,0.8616425833589599,temp,JJASO,Day
32.25_96.25,0.9999999999999999,0.9447361627090135,0.834478204525697,0.8286102337042781,0.830636480019615,,0.8430019058080752,0.8775932328169448,0.8480355060433269,temp,JJASO,Day
32.25_96.75,1.0,0.9538262340737248,0.8478288286742426,0.8432092163163633,0.8391998637132854,,0.8586677530618506,0.8915424008634866,0.8541673217709144,temp,JJASO,Day
32.25_97.25,1.0,0.9583655518891923,0.8545227981180236,0.8498117832319904,0.8355440435380358,,0.8629675220090632,0.8877325645758987,0.8581858730719142,temp,JJASO,Day
32.25_97.75,1.0,0.9601463382705336,0.8542722930155615,0.8370398587526992,0.837111167164735,,0.8643462951710215,0.8820842693544281,0.8601653476861137,temp,JJASO,Day
32.75_94.75,0.9999999999999998,0.9579287288782987,0.8554884788337891,0.86339563045191,0.8511016328887477,,0.8590693306128816,0.8822153167226304,0.8747702184966192,temp,JJASO,Day
32.75_95.25,1.0,0.9566640203945991,0.8511739997769799,0.8622471356959936,0.8458328052039361,,0.8607385350698689,0.8822401833899622,0.8706252945740094,temp,JJASO,Day
32.75_95.75,0.9999999999999998,0.9576413939128465,0.8525279806936843,0.8518726240840496,0.8454137422604828,,0.8674092807733187,0.8961253305212216,0.8679845809382568,temp,JJASO,Day
32.75_96.25,1.0,0.9555512500559027,0.8520822724899477,0.8346010316056154,0.847851451687006,,0.8587824417534279,0.9003912627688868,0.8649592316526618,temp,JJASO,Day
32.75_96.75,1.0,0.9545868519396796,0.8534915124517838,0.8197748849367311,0.8449838571205363,,0.8505382645585368,0.8987282230462981,0.8632349930783102,temp,JJASO,Day
33.25_94.25,1.0,0.9611032535045112,0.864496289719325,0.8617900947818481,0.8705896614707384,,0.8667196864186915,0.8898605497230258,0.8768766487316558,temp,JJASO,Day
33.25_94.75,0.9999999999999998,0.9585501483428998,0.8607608495600332,0.8687094687420045,0.862222588695949,,0.8790135518597452,0.8902826727785927,0.8708947895568142,temp,JJASO,Day
33.25_95.25,1.0,0.9557755090812944,0.8579147120701907,0.8500853394879387,0.8527595941769825,,0.8705445296851975,0.884134919584252,0.8700856818403176,temp,JJASO,Day
33.25_95.75,1.0,0.9564378586350795,0.8565017967355907,0.842795209444647,0.849801167767217,,0.8026340186548165,0.8874624761240648,0.8705333045943839,temp,JJASO,Day
9.25_105.25,1.0,0.3256250603259426,0.08333231191188371,0.13303715033486554,0.09411831507164803,,0.16172626326238718,0.18056629941632035,0.059276621644142866,temp,JJASO,Day
9.25_105.75,1.0,0.32131067023098275,0.0920043944760226,0.12880657496971246,0.0921575319330236,,0.1377792117994194,0.1672618275864334,0.05493266688287255,temp,JJASO,Day
9.75_105.25,0.9999999999999998,0.32947855649524505,0.08034247074885138,0.14759900934885997,0.0904030587658663,,0.1597769371428572,0.18430653529110794,0.06946228646677315,temp,JJASO,Day
9.75_105.75,1.0,0.3145322972459976,0.06752692549945076,0.11334434180005126,0.0789162097713255,,0.13772027548107504,0.1606645973481896,0.04216616027240455,temp,JJASO,Day
9.75_106.25,1.0,0.320458602488132,0.08045426227081343,0.10519396701971202,0.08461524523890439,,0.1546501884603013,0.17047830752564835,0.04868049707779817,temp,JJASO,Day
10.25_104.75,0.9999999999999998,0.6268493385226555,0.30533317208202354,0.5555028735430272,0.37958301227499774,,0.5503765420364004,0.5326773048743184,0.49518271698062316,temp,JJASO,Mon
10.25_105.25,1.0,0.6262163630777251,0.21873177636647775,0.5292401865016284,0.31511491325389496,,0.5274961073426514,0.5307782630398197,0.4600959315787914,temp,JJASO,Mon
10.25_105.75,1.0,0.5977620868582826,0.14531093143805582,0.45931225815392207,0.2785461132883647,,0.44298371865437375,0.46062210119160524,0.3782074755375404,temp,JJASO,Mon
10.25_106.25,1.0,0.6392237796859508,0.21250066128732514,0.4899311726122268,0.30246267162003465,,0.495604726431029,0.4848799973619197,0.42961770549127776,temp,JJASO,Mon
10.25_106.75,1.0,0.6790085750205405,0.3765521781954046,0.5740050325758741,0.3410423117464772,,0.5781759129759413,0.5356718920241824,0.5071160475691163,temp,JJASO,Mon
10.75_104.75,1.0,0.6083442883284143,0.27542992722147736,0.5048865335663697,0.3790406089924082,,0.5400033926567531,0.551291661775016,0.5051702771766526,temp,JJASO,Mon
10.75_105.25,0.9999999999999999,0.6465824482886086,0.22062230724706886,0.514796115132972,0.35190703273618223,,0.5630388050878344,0.5685751005417286,0.5153278151660301,temp,JJASO,Mon
10.75_105.75,1.0,0.6519636583009178,0.16691856985606832,0.49793548222754186,0.33569832212561485,,0.538631685668342,0.5455550760359507,0.4895058374786041,temp,JJASO,Mon
11.25_104.25,1.0,0.5790767592391403,0.3072226462949405,0.4858064111745523,0.45546580109254614,,0.5644283071938883,0.5443229238470293,0.5069225531083914,temp,JJASO,Mon
11.25_104.75,1.0,0.6720072682121898,0.3151382633744529,0.5428009729829038,0.4462827773920492,,0.589422175639065,0.6042444478771559,0.5280013451431327,temp,JJASO,Mon
11.25_105.25,0.9999999999999999,0.6862418922030042,0.27173891013976426,0.5565056947161502,0.41893600743586457,,0.6191189291820495,0.6080890068192711,0.5337548030764233,temp,JJASO,Mon
11.75_104.25,0.9999999999999999,0.6622608619561462,0.3816875291621031,0.6067720839827805,0.5626022700381204,,0.6661951213775724,0.6233163408290616,0.49939069641606254,temp,JJASO,Mon
11.75_104.75,1.0,0.7173201904130356,0.34684428604117945,0.6300896919377784,0.500386295196289,,0.6610651991801171,0.6504851470569879,0.47782272650143415,temp,JJASO,Mon
11.75_105.25,1.0,0.6827922895148053,0.27677742239930114,0.5603623489438152,0.4714094828357492,,0.6345035319116551,0.6187944495670354,0.4947127348989693,temp,JJASO,Mon
12.25_103.25,1.0,0.644778427309471,0.38174850998918064,0.5254911596068023,0.5433158169580716,,0.6313612804949463,0.6547524575113594,0.47555505606944504,temp,JJASO,Mon
12.25_103.75,1.0,0.7077854188646354,0.4497615127675537,0.6558705658080661,0.6375830873414855,,0.739641715341645,0.6847750345152849,0.532304986525562,temp,JJASO,Mon
12.25_104.25,1.0,0.7364386358357085,0.4297471721111681,0.689345641568312,0.630016019768568,,0.7601049468499191,0.7338868825237929,0.49392844199109337,temp,JJASO,Mon
12.25_104.75,0.9999999999999999,0.7382994058751885,0.38569786708802084,0.6620320027991775,0.5382106527103452,,0.7254125379142486,0.7031719197881726,0.45055008200239804,temp,JJASO,Mon
12.25_105.25,1.0,0.6690092378989363,0.26879110391933314,0.550331369802796,0.515802969723787,,0.627738327927071,0.6409808336659314,0.4938755859240414,temp,JJASO,Mon
12.25_105.75,1.0,0.6087580229268293,0.20453417505443316,0.4439000005054012,0.5043896520769389,,0.5655744768457013,0.6183639901868084,0.5178663178211593,temp,JJASO,Mon
12.25_106.25,1.0,0.599259816736041,0.18606688042033803,0.3917884780602167,0.5204711087709863,,0.4778750364202975,0.6294446304978497,0.5189979097879865,temp,JJASO,Mon
12.25_106.75,1.0,0.5867744904946082,0.17300387820094063,0.3442498216935474,0.5159763628892405,,0.4147518580657309,0.6085328238577571,0.45924245544238357,temp,JJASO,Mon
12.25_107.25,0.9999999999999999,0.6049352663696761,0.2376410619937421,0.2995304906559438,0.518897585873674,,0.3661160924672247,0.6106889492222521,0.40731875861333267,temp,JJASO,Mon
12.25_107.75,1.0,0.6738233984045714,0.33543173078502453,0.4136180110149231,0.5165420172917073,,0.44700766908359924,0.602056757004563,0.452474329378045,temp,JJASO,Mon
12.25_108.25,1.0,0.6846120368399529,0.40738285081247544,0.5126975575344315,0.5409715709726934,,0.5439661343349445,0.6217429538386876,0.49288981086056444,temp,JJASO,Mon
12.75_102.75,1.0,0.6947269330639144,0.3747390866586233,0.4651035040648606,0.5433942802142525,,0.5955324613409968,0.6273905131323255,0.49321468751430925,temp,JJASO,Mon
12.75_103.25,1.0,0.7546127108094879,0.4294117199099822,0.6393195366946526,0.633093987951252,,0.7427529893008159,0.6828785332325142,0.5614197940489651,temp,JJASO,Mon
12.75_103.75,0.9999999999999999,0.7807328054921776,0.5012623159575237,0.7154933442639514,0.649498949834409,,0.7910320075724669,0.7580383668906865,0.595622417628338,temp,JJASO,Mon
12.75_104.25,1.0,0.7741912028470387,0.4903788158340451,0.7094433707795769,0.6263566686151708,,0.7856887713706627,0.759784835716243,0.546776156647335,temp,JJASO,Mon
12.75_104.75,1.0,0.7184295478017322,0.3939752960657143,0.6092889196189682,0.5669018379390814,,0.7085291847967236,0.7178183977099988,0.5054253128491251,temp,JJASO,Mon
12.75_105.25,0.9999999999999999,0.6329774840671641,0.27722900698267733,0.4607044614807242,0.5540094176909676,,0.6041310128741079,0.6811916473075854,0.5110178576530032,temp,JJASO,Mon
12.75_105.75,0.9999999999999999,0.5697781038753331,0.21337640705085703,0.4251595707582997,0.5527381695675468,,0.5465268617560616,0.660313574745018,0.533237403487707,temp,JJASO,Mon
12.75_106.25,1.0,0.5693401866355848,0.20278560771913423,0.40878289609306373,0.5775355685931532,,0.52066935472268,0.659577287764758,0.5434654951709966,temp,JJASO,Mon
12.75_106.75,0.9999999999999999,0.5605448539427129,0.19753158575413227,0.36573034059526566,0.5660468933226639,,0.4480779977692365,0.6395987665672285,0.5061352756212757,temp,JJASO,Mon
12.75_107.25,0.9999999999999999,0.584979006063352,0.24413842113073728,0.3945450192348034,0.5454892297514742,,0.43135800426414767,0.6117974409293366,0.4694058680859929,temp,JJASO,Mon
12.75_107.75,1.0,0.6746404201881907,0.2987322097324287,0.4550595149163722,0.5628494543876033,,0.48507129025176676,0.6292525416594552,0.49295964557502625,temp,JJASO,Mon
12.75_108.25,0.9999999999999999,0.7373587943821531,0.4016363923850899,0.5748362334402298,0.6307287629921481,,0.6123572088783839,0.6883331022226383,0.5335057473963153,temp,JJASO,Mon
13.25_102.75,0.9999999999999999,0.7372779454075041,0.43435310761648815,0.5523197095651399,0.6040266141142103,,0.6855066626981555,0.6775131152290587,0.5778111119088926,temp,JJASO,Mon
13.25_103.25,1.0,0.7897895432933417,0.4700948944726042,0.6225764377048825,0.6401674840771162,,0.7477222751175353,0.7512006970394685,0.6201208008246785,temp,JJASO,Mon
13.25_103.75,1.0,0.8099028933838396,0.5303493249730974,0.6407487691367998,0.6363204918429619,,0.7542351257846738,0.7593938762343075,0.6666745221893425,temp,JJASO,Mon
13.25_104.25,1.0,0.7721999956028035,0.4761309782551327,0.5886141042987504,0.6199869901052798,,0.7064131462033653,0.7447804089545205,0.6249171221138731,temp,JJASO,Mon
13.25_104.75,1.0,0.697230560748436,0.36389767608026324,0.5073661835627035,0.5805687628528423,,0.6308779410679196,0.7208132201712187,0.5652086100445107,temp,JJASO,Mon
13.25_105.25,0.9999999999999999,0.6174989118023735,0.27733200937264185,0.431353889965996,0.5376922194788571,,0.5688652982491786,0.6907116992428884,0.5155195002652818,temp,JJASO,Mon
13.25_105.75,1.0,0.541133480483694,0.2101825848895236,0.4044816482634961,0.5060829549766485,,0.5331815833838609,0.6575790046830171,0.4969606357888893,temp,JJASO,Mon
13.25_106.25,1.0,0.5447747717480892,0.2070975988682627,0.3964566486521567,0.5389328508376879,,0.5054834888992022,0.6520298721938378,0.4875892488277188,temp,JJASO,Mon
13.25_106.75,1.0,0.542804514819398,0.22037044871990452,0.35547585298951956,0.5394398661414885,,0.43247805075502566,0.6352283897618453,0.4749668461266955,temp,JJASO,Mon
13.25_107.25,1.0,0.5647786579369405,0.24985796094166157,0.35322056758260856,0.5441213344379164,,0.4117842227200679,0.6234047137494918,0.4811220200614091,temp,JJASO,Mon
13.25_107.75,0.9999999999999999,0.6765547563210663,0.3044362003541615,0.38139537662987383,0.5757855700761343,,0.4764505481600569,0.644929465739425,0.5004326975011342,temp,JJASO,Mon
13.25_108.25,1.0,0.7256305801188782,0.375452592142913,0.4355017231399632,0.6267764562401071,,0.5875263924189593,0.6763609927487528,0.512421799766475,temp,JJASO,Mon
13.75_102.75,1.0,0.7529688233627043,0.4817229113057533,0.5402541978185786,0.6196241259242541,,0.6946667696177656,0.7202828831961928,0.6046813652237835,temp,JJASO,Mon
13.75_103.25,1.0,0.791732565207462,0.5173215984957534,0.5725120555147536,0.6434391359130576,,0.7176014721649187,0.7560734275151368,0.6443736260940166,temp,JJASO,Mon
13.75_103.75,1.0,0.7944697653584029,0.5164701830357458,0.5448163619576274,0.6318260753709777,,0.7015771628532735,0.7558270607445752,0.6513112488332082,temp,JJASO,Mon
13.75_104.25,1.0,0.7517661241285774,0.4524551343370167,0.5036994044395485,0.6064518148936912,,0.63933817465564,0.752692617115449,0.6402984757233955,temp,JJASO,Mon
13.75_104.75,0.9999999999999999,0.6787900497083156,0.36441024835842906,0.4581646141286344,0.5705541491551316,,0.606572633420846,0.723803009756058,0.5736159365272805,temp,JJASO,Mon
13.75_105.25,0.9999999999999999,0.6047653243686769,0.27155039580162676,0.4196269822927687,0.5015526966967386,,0.5657823861289484,0.676090091671117,0.4890075944831915,temp,JJASO,Mon
13.75_105.75,1.0,0.5397569480553164,0.22412906454755246,0.3954721513923757,0.46111422314838696,,0.5478256148991939,0.6465503153103853,0.4368834540909425,temp,JJASO,Mon
13.75_106.25,1.0,0.5392964090949808,0.23184931883100413,0.35146953833523714,0.49190248143312615,,0.5000364176450836,0.648820937698994,0.4359737245537215,temp,JJASO,Mon
13.75_106.75,1.0,0.5248547454812373,0.2570677174544993,0.3112250165714431,0.510462930583962,,0.39066315006482066,0.6319994463898824,0.4326786023083887,temp,JJASO,Mon
