Coord,Var,Season,TScale,ERA-I,HIRHAM (EAS),HadRM3P (EAS),RegCM4-1 (WAS),RegCM4-4 (WAS),HadRM3P (WAS),RCA4 (WAS),CCLM (EAS)
17.75_105.25,preci,All,Day,0.3250107251558361,0.5571547141341185,0.7186300272435214,0.4676248193282177,2.709222537036072,0.0492612363147046,3.685636774037587,71.77821451170459
18.25_101.25,preci,All,Day,4.133145942199133,0.4540793027674641,0.7709854840871635,0.1737144592208416,0.2994696273062171,0.1248103402385726,0.8788402515742775,53.17920668009732
18.25_101.75,preci,All,Day,3.430659419247761,1.45171135258908,0.2052221711307995,0.093330955173787,0.043838703270568,0.0510952651755895,1.5285583297324308,51.0877128103032
18.25_102.25,preci,All,Day,2.322674686682114,2.9033036113914763,0.6363059100177976,0.7108021515159898,0.8813234083395256,0.1429360458342474,2.1988843480404627,56.15946429988725
18.25_102.75,preci,All,Day,1.3672241869994022,2.1794848217041807,0.0205411914841136,1.165178325590639,1.7282379088874469,0.4278192695454346,1.0724754769635991,66.46921988652014
18.25_103.25,preci,All,Day,0.3054295846977311,4.1204584525767975,0.8645361239911179,2.359434475415662,2.974647578624539,0.2967642479604209,1.5108498971153486,77.84526760958937
18.25_103.75,preci,All,Day,1.6272792389325648,5.617634497330777,3.1678738270860696,3.446925902833724,4.084021812544339,2.0704591670415167,4.3536424022913,85.43454524434368
18.25_104.25,preci,All,Day,1.5634398859257048,3.940106065855753,1.367651908598497,2.322686766178869,3.735823653263509,0.8399328422745996,0.8963665767015667,79.46400293661333
18.25_104.75,preci,All,Day,0.4901687145462915,0.5267328403902107,0.0333524938517256,1.181825410307306,2.9168095852397227,0.1677404614084189,3.839011205555902,65.64475697967241
18.25_105.25,preci,All,Day,0.5508185205925806,2.0229396279222938,0.962934369750415,0.2662468439973648,1.714273690886578,2.7571200964999045,4.84186804637983,62.974781761219184
18.75_101.25,preci,All,Day,4.55999191508903,3.049960846030145,3.673434014985648,0.2238747761783431,0.2989245580170213,3.268352513123081,5.357227546986887,59.82306160082561
18.75_101.75,preci,All,Day,4.005445957323914,0.8168732442642581,0.5996905762104631,0.0622523896756735,0.1566187426500978,0.6819552283752844,1.6306984669628233,59.49281210861145
18.75_102.25,preci,All,Day,2.118011290469697,3.459436845301276,2.1610214550594624,1.538249622114163,1.407630589643072,1.3813875618225249,2.3851034648343474,66.08254212174255
18.75_102.75,preci,All,Day,1.008230430771136,2.008731861959033,0.3771640086459998,1.822564254393229,2.1823489985168187,0.5753729042701288,0.1205044016405536,81.85683133518057
18.75_103.25,preci,All,Day,0.6615684545330236,2.985895546519548,1.859277040643708,1.4267512430348024,2.052748479185869,1.559565293186621,1.8590520892408275,93.68738555775704
18.75_103.75,preci,All,Day,1.020580456953869,4.565517493330895,2.983371909883674,2.8707641242800888,3.4661966195408342,2.038980185006346,3.404441455039945,89.90205719915687
18.75_104.25,preci,All,Day,0.2613324367902688,1.421319297543006,0.8569167492842018,1.1525010505495064,2.304420431043944,0.1447124943806889,0.5986280573221783,69.24031612690786
18.75_104.75,preci,All,Day,0.5802557978468548,1.5799164228967324,1.9716533111582804,0.3662285605593042,1.6378242275415869,2.5585655846798083,2.650909410477928,59.45043436770808
19.25_101.25,preci,All,Day,4.588387083651312,3.802699536776765,1.5143853643768834,0.1220578407779648,0.1279805279112345,1.6741836526708829,6.589101458110754,65.32207489188282
19.25_101.75,preci,All,Day,4.207413649597786,0.4433870660516676,0.2857700967087304,0.0210679718723606,0.1426521135578189,0.4103535259297111,1.3779139523264377,65.30958589941875
19.25_102.25,preci,All,Day,2.920389497104268,0.1586179182679234,0.7236147444847891,1.0398662889333248,0.7807082274674358,1.8061059685467524,1.3753685269809857,68.32955707535193
19.25_102.75,preci,All,Day,2.2420286960786,2.559972861811304,0.2336073561785207,1.000492318224863,0.9682241719645264,0.7559197499830768,2.501541079012352,77.23999482968976
19.25_103.25,preci,All,Day,2.103263555816996,2.2827323458979785,0.8585701884697216,0.5711716194940056,0.6217282708645337,1.3244441692781066,2.945178253518862,85.09297649228469
19.25_99.75,preci,All,Day,4.966389621580106,0.4883259216152287,0.3513156350005656,0.0422956015393766,0.3990500885703547,0.0555363572023886,0.2940770185699574,65.0618839291743
19.75_100.25,preci,All,Day,4.712077524672371,1.324122012056366,0.2033200627031949,0.811000553906211,0.0673991767157067,0.2380951005101033,0.374836880111804,59.284753318822965
19.75_100.75,preci,All,Day,4.685092677254657,0.2969379402373857,0.9630519521175944,0.4679556896966177,0.1202934254743179,0.9654752175239044,1.021447286765896,62.53875170954693
19.75_101.25,preci,All,Day,4.646769466274606,1.4013023545955512,0.7338007096471614,0.3815077933491065,0.0998413825824765,1.2088907539619929,1.7844965818848189,64.55570129393153
19.75_101.75,preci,All,Day,4.103018126741652,0.7751937455329259,0.4554589443158803,0.5873792268024406,0.0743873379433482,0.5247145587475953,0.8796817393595681,61.34498883843884
19.75_102.25,preci,All,Day,3.3569956386958384,0.0742402247696006,1.399710847852418,1.136286121498269,0.4668966882748186,1.7101043663345936,0.1818568809018862,56.49471238968747
19.75_102.75,preci,All,Day,2.390064009131428,0.9668407230678052,0.7410394965259445,1.1305484031952635,0.893330624101373,0.6177865206531731,0.0845103827718131,57.90249666237301
19.75_103.25,preci,All,Day,1.9155416046815,0.9288399647485968,0.9174962465326072,0.9241148984552644,0.8330539677942077,1.1470631245384375,0.958704446756556,62.48429078671273
19.75_99.25,preci,All,Day,4.82605540297687,0.4514361083618207,0.2203397937673628,0.007059082461398,0.3994136678888977,0.0513516467510209,0.1788932298039245,72.65027533078903
19.75_99.75,preci,All,Day,4.46520407984127,1.878576367787661,1.2405156168374216,1.0803869729581363,0.2171227808011037,0.9531977727496144,1.6330589267913749,65.19261499003863
20.25_100.25,preci,All,Day,4.023579215912269,2.693480617469352,1.0577735982978562,1.5079484414450424,0.7138571534029141,1.1781610391846111,2.5207419839814422,64.44432773419742
20.25_100.75,preci,All,Day,4.210003044517172,1.2977013267715485,0.385158428075679,1.1747475475444031,0.6215273952693402,0.4272663063100445,0.1601890176493154,60.62378533906221
20.25_101.25,preci,All,Day,4.3926822287397815,0.5874692197206548,0.2868014190378999,0.9252905612940128,0.4766502070714535,0.2769534932637729,0.3236439788722239,60.912034304418775
20.25_101.75,preci,All,Day,3.9957866417426793,0.2277168763030981,0.2409595778206157,1.203723616232618,0.4709170414042335,0.4230034845283102,0.0395883721016428,55.18756586497767
20.25_102.25,preci,All,Day,3.620810260286965,1.3650712640375096,0.534848883918079,1.5953566494879323,0.6218746986260851,0.1485634615112892,1.289894242948433,47.63094884490376
20.25_102.75,preci,All,Day,2.719444502913828,1.622624563649363,0.3549256334782599,1.543030974902866,1.034015989108357,0.2369808216468589,1.5741584365608914,45.46090996143247
20.25_103.25,preci,All,Day,2.125970441516323,1.3357299608790143,0.6586911342598102,1.2141630315549747,1.0497861525299303,0.2278009448281492,0.1438960187108305,50.50109003172234
20.25_99.25,preci,All,Day,4.349933657554703,0.1370978015086069,0.6795511333117528,0.0597729219753632,0.1482599108813952,0.9290027366473534,0.7052659083603894,72.96258932437709
20.25_99.75,preci,All,Day,4.18586377980136,2.0179016251752486,1.0817696077534806,1.2556713375967918,0.494253183171576,0.378247511653053,1.5007660023917706,71.99884532453164
20.75_100.25,preci,All,Day,4.06722354009162,1.8216165790276784,0.2166502947670913,1.1987410640375038,0.3887693123878072,0.4770145438863569,2.106660994064253,72.06066605999513
20.75_100.75,preci,All,Day,3.934840584833768,1.5523472764403043,0.0906209021006141,1.411368950461168,0.5985428091967396,1.0968131325640906,0.1304364627412534,58.674236911499385
20.75_101.25,preci,All,Day,3.941466606403606,0.3274535883581735,0.3201943912666186,1.4124945679423282,0.7935215369293945,1.0008965111509167,0.7566869375727108,54.53023759469789
20.75_101.75,preci,All,Day,3.73895910299852,0.4690238804882451,0.621888833856141,1.3716967449072557,0.8250372615969374,0.1356347310709789,0.3417826669501217,54.11967523591078
20.75_102.25,preci,All,Day,3.4823850935539893,1.0570927154271352,0.7008343493248363,1.3644012106204837,0.9858595758999052,0.1629720912001829,0.9810311240064497,49.69030921569741
20.75_102.75,preci,All,Day,2.947116051614655,1.421798543562552,0.2346032113072803,1.2497683161675064,1.128713285298165,0.5258083167789647,1.1336821899154548,45.00405223371502
20.75_103.25,preci,All,Day,2.2755488645165416,0.3888268974066786,0.975669614494776,1.4238865836929009,1.3990208207328232,0.6652645013869607,0.7374560463565714,44.95537880653624
20.75_99.75,preci,All,Day,4.396298996303576,0.3801408286056224,0.0512699290982198,0.6665190487958723,0.1034913596544578,1.847604130003444,0.7516376603185732,77.71116264505113
21.25_100.25,preci,All,Day,4.102752874455874,0.8907854406411109,1.4275375501111225,0.947734041967753,0.0719691693949448,0.641468829893347,1.2040128551469425,71.98188376127872
21.25_100.75,preci,All,Day,3.8884245192006417,1.2309454839103686,0.7742715854177534,1.3290142102421745,0.2632188079138098,1.0441559846313644,0.954539169837481,56.67210378561005
21.25_101.25,preci,All,Day,3.6555058307435417,0.7472107716520889,0.0265717075633829,1.5029482460011834,0.7196241463468604,0.6510568341468481,0.174562314805111,50.8827138857858
21.25_101.75,preci,All,Day,3.4822838822498934,0.5261355947300673,0.0834346041548003,1.4495860929586628,1.0088270469584906,0.1047871004472609,0.4274415252441588,53.11935597703006
21.25_102.25,preci,All,Day,3.307305488814817,1.000273980450198,0.5856909828910632,1.2999547703222831,1.2480577166296298,0.6932078441921448,0.5479963617029207,52.503077814546266
21.25_102.75,preci,All,Day,2.6712981191257152,1.5396283281051144,0.1992335371605455,1.4306360523919075,1.584706738180099,0.138807508113397,1.0231744039646182,48.86740384694743
21.25_99.75,preci,All,Day,4.245664626478754,0.6991942843086454,2.19392682815553,0.4808883571792859,0.218775948332721,2.471443039328045,1.0258577908055522,76.02193734887068
21.75_100.25,preci,All,Day,3.236397411542803,0.8304767891447107,0.4553992538476095,0.9841914646774668,0.0253126108061743,0.5293250104397597,0.1680774720943109,62.21180541934648
21.75_100.75,preci,All,Day,3.361115685957541,0.8362095963139416,0.7309754023737237,1.144288293906305,0.0915522564525741,0.903349410270036,1.281295822620657,54.63364923262842
21.75_101.25,preci,All,Day,3.3193547738879032,1.2597780387555015,0.5319918595786763,1.2168408773094526,0.3749153612869749,0.4805104040141649,0.9918697004212048,49.41726609150329
21.75_101.75,preci,All,Day,3.009944300913449,0.2692748003279634,0.5229667356614053,1.4933574171341568,1.0106451285056854,0.7100214476347038,0.629273520623015,50.729498998992
21.75_102.25,preci,All,Day,2.850935932802723,1.5554651488075195,0.6147157380437274,1.7385951755799112,1.4250949381017672,0.3273746877956006,1.219375557850776,52.05208149674653
21.75_99.25,preci,All,Day,3.4435073900193607,1.2123091811641862,3.539263348155037,0.3105844879082292,0.1188603566384514,2.392112699457461,1.7628318057914512,57.881108754264176
21.75_99.75,preci,All,Day,3.3890625321307475,0.3266654404846599,0.1049574268993979,0.4475156535344716,0.201923743492833,0.1315886369990458,0.8144214966316551,63.49627419141408
22.25_100.25,preci,All,Day,2.439146545753687,0.2693650743388612,1.6708819407032565,1.2484813279171834,0.4323469762398605,2.3291406426795733,0.4488062161067843,53.74056433055793
22.25_100.75,preci,All,Day,2.6750384235489384,1.4061563862244035,0.5249895985135167,1.1895035981747692,0.3733056021472871,0.167223219672522,1.6960362703802252,53.68548819126861
22.25_101.25,preci,All,Day,2.583178848379994,1.297477110686027,0.0699959078204752,1.3763473148250145,0.7024198622896016,0.3528887492674235,1.2126882023027534,53.03907280630072
22.25_101.75,preci,All,Day,2.151758660804016,1.7587839903904217,0.1140749118099291,2.0208334268205568,1.552665717093897,0.1851846354453732,1.5041271280614543,53.44823998293303
22.25_102.25,preci,All,Day,2.098829542291305,2.5825395503298814,1.1358806470198244,2.234909072067216,1.8918600900572675,1.569098291125149,2.387563772901126,53.52342601536301
22.25_99.75,preci,All,Day,2.586530892874699,0.6940292585080143,0.6914933414544597,0.969688177778313,0.2384616968676068,0.8478073989399142,0.9131392155661696,55.24474984907141
22.75_100.25,preci,All,Day,1.5281245037358822,0.4672015265887539,0.0189442839067222,1.7498322337535617,0.5948717777255921,0.5181425523988474,1.604721718900943,50.22546754272116
22.75_100.75,preci,All,Day,1.571502873594016,1.3973466945139432,0.5791600260252903,1.697730238061858,0.6507227282449347,1.2561579139072234,1.385392722924399,52.2176895834547
22.75_101.25,preci,All,Day,1.4620985724645097,0.4871097524106265,2.3802435332450096,1.8147530731439172,1.0786234023907275,4.202786120266063,0.164895701106906,55.64060379851475
22.75_99.75,preci,All,Day,1.876522999182328,0.6717537929734243,0.1397494899182727,1.415298305460714,0.4887231683018134,0.592262581172677,0.2190490344771828,53.84381334126012
23.25_100.25,preci,All,Day,1.4171380987142503,0.7706224909874264,0.4881016366340528,1.3573547900534293,0.169084666781368,0.4384521091507588,1.5534648257990415,55.6027304884916
23.25_100.75,preci,All,Day,1.4434379643038215,0.8622676235471084,0.0744035285957284,1.331675956935718,0.209211351577578,0.956908014213063,1.0196107479126255,54.63776439114861
23.25_99.25,preci,All,Day,2.081627747047835,0.4290567676696377,0.011450132765486,0.8569076646675529,0.0481014805378154,0.4330838423131112,0.3775777112671889,64.31098851004442
23.25_99.75,preci,All,Day,1.6447378256226908,0.7439434260020682,0.290048529714311,1.117975036963767,0.1683012526361848,0.04430435409948,0.2519546301403559,61.85003428250273
23.75_100.25,preci,All,Day,1.5635673746992789,1.393171205925625,0.4422498567088733,0.9149035669991568,0.2501657334699465,0.6804462871265711,0.2462295879639793,64.056068987521
23.75_100.75,preci,All,Day,1.5508959808014031,0.2124531261473219,0.2254252819925798,0.9841771660398418,0.2374624690004971,0.4841764110604514,0.509704090096258,60.48908792892996
24.25_100.25,preci,All,Day,1.6035475173172429,0.7051017329303244,0.2594017790424827,0.8387695663679738,0.4482971173361923,0.2766280266826079,0.0788954136999847,68.65942755609312
24.25_100.75,preci,All,Day,1.5253290455659358,0.233497766139839,0.6316832834088163,0.9924881314054852,0.3646882057122281,0.2737253999571349,0.5790105143089442,68.64479587498859
24.25_99.75,preci,All,Day,1.8211949239693197,0.1636895667458693,0.8993777919395065,0.6999467632914278,0.5289894329784378,1.9636368392723005,0.0061412914379373,63.70302044328913
24.75_100.25,preci,All,Day,1.209029769397534,0.5343565446634875,0.5994483613059705,0.4173977155258858,0.7345720245371639,0.2399606220499421,0.1426956168628688,63.885545544921726
24.75_99.75,preci,All,Day,1.4396916054281712,0.1963667619873552,1.5347978231983737,0.2811702662398088,0.9056887921430185,1.1967448066369468,0.1693643117486157,61.10479543714317
25.25_99.75,preci,All,Day,1.2394552320411236,0.4124109815026438,0.7670144428196041,0.0471289587490201,1.0169260908883078,1.1523188087238505,0.298015837802236,67.26314991675835
25.75_100.25,preci,All,Day,0.3006653815985046,0.5889314616246245,0.9117471957559564,0.7050141238367462,0.4951376159599359,0.4273090218131968,0.5578649810952236,65.97887137742318
25.75_99.25,preci,All,Day,2.160750347700685,2.013107698362132,1.897815097216108,0.2900756502787532,1.3499850645409617,1.7097304049359556,0.1448318668341344,99.6515553141028
25.75_99.75,preci,All,Day,0.8413151772509164,1.1595978155948063,2.476367645825513,0.4826897170743957,0.9141363142478748,1.4832553284516297,0.3041077025220566,78.0162167991204
26.25_99.25,preci,All,Day,2.3655618335635653,4.184492080363933,2.2024805304437174,0.4983580439243451,1.6279345921609627,2.4910775136319523,0.4408633079878765,117.0645738187944
26.25_99.75,preci,All,Day,0.8073309488485348,2.212124300846137,2.3759382594053133,0.6458049910401121,0.9810837077147372,1.7754687724222886,0.1052012423885457,91.2545454675636
26.75_99.25,preci,All,Day,2.4419921225032297,4.503996569076556,4.963047624529637,0.0769763673768449,1.9071102460523743,5.2029485275000775,0.3664897477196684,124.95840925983433
27.25_99.25,preci,All,Day,2.658002200754706,4.402837682086002,2.9210064573837,0.3469577452968086,2.1249228633664354,3.826378697674728,0.2273632714735016,130.1114782355918
27.75_98.75,preci,All,Day,1.5234796021285542,6.859468288092505,6.332034592202299,0.2451953454842593,2.108734741699594,7.087297002334607,0.0808781447161545,134.94124998248918
28.25_98.75,preci,All,Day,1.6837726202386454,10.844896746134715,3.0005793406047583,0.6890675688353691,2.2947573032376622,4.022468762827169,2.004472098058488,111.08278336290408
28.75_98.75,preci,All,Day,1.8791553254026856,5.437621293468412,0.8623284960975373,0.177167275714519,2.597534445105642,0.872001233028347,0.7340334670643748,94.4420791958462
29.25_98.25,preci,All,Day,1.349085412848566,4.22738598253151,0.4661768524829175,0.21305357395981,1.806170302481056,2.1317221642791853,0.4798716135065257,62.32648189595968
29.75_98.25,preci,All,Day,1.3651249874383191,3.20737088714236,0.5355858250764984,0.2567641280225946,1.289613755355637,0.2400065816413528,0.7085285625058686,47.30285158340958
30.25_97.75,preci,All,Day,1.1782738991926227,3.800540382953049,1.4788416294800313,0.0295556447788783,0.6665669313684417,2.851080123334503,1.2259477583475813,53.680507459601
30.25_98.25,preci,All,Day,1.212296396925191,2.769748826798955,2.1930630112233622,0.2408359910613799,0.5886609688688256,2.2799808648252284,0.6204740973964207,47.20223564707027
30.75_97.25,preci,All,Day,1.2254981923914132,1.1028718089450014,2.214088602998099,0.1212481925271588,0.2661636885987602,2.065107138647644,0.3007361533897444,58.74986738881449
30.75_97.75,preci,All,Day,1.2459662009928298,1.8677655122632584,1.797353450533531,0.0145821889443442,0.197020343204032,0.8826208034082776,0.3787955654786583,65.90082267815704
31.25_96.25,preci,All,Day,1.3366873068756713,1.4630157646261306,1.9642736096442364,0.3008627670342338,0.1378668701996039,1.6879761587277715,0.0319118941286735,57.91416432203092
31.25_96.75,preci,All,Day,1.0325310433818409,0.5732298124040368,1.5903725360817242,0.3606623842189226,0.1042389364695469,1.4768012945703244,0.0911842834509279,49.09750790983631
